report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
119,1.000000,7885.74,-0.332146,60.25453,1,7933.81,1.751760,60.11325,1,7903.04,3.849544,60.13894,1,73.7407,-1.026738,52.63527,1,86.9101,1.291177,60.46349,1,98.0781,3.724401,59.25747,1,POW
120,1.008320,7863.01,-0.335075,59.94396,1,7869.14,1.755910,60.07940,1,7915.02,3.852535,60.05721,1,149.265,-0.613690,67.90148,1,107.008,1.323691,60.62198,1,116.705,3.785783,61.17420,1,POW
121,1.016640,7888.69,-0.322319,60.24402,1,7935.84,1.761953,60.11559,1,7904.08,3.859676,60.13661,1,71.8703,-0.960646,53.36284,1,84.5709,1.334128,60.19966,1,97.7303,3.747776,59.27294,1,POW
122,1.025024,7869.78,-0.324700,59.95482,1,7874.46,1.766286,60.08226,1,7915.02,3.862667,60.05677,1,145.953,-0.583236,67.16377,1,104.324,1.381044,60.89054,1,115.672,3.804518,61.07705,1,POW
123,1.033344,7890.74,-0.312454,60.23426,1,7937.7,1.772250,60.11410,1,7903.93,3.869806,60.13657,1,70.573,-0.904026,53.86340,1,82.4438,1.365375,59.70026,1,97.7919,3.767123,59.28465,1,POW
124,1.041664,7874.06,-0.314407,59.96264,1,7879.7,1.776523,60.08173,1,7915.59,3.872796,60.05721,1,142.341,-0.555105,66.67474,1,102.137,1.421141,61.06679,1,115.138,3.821547,61.04110,1,POW
125,1.049984,7893.66,-0.302505,60.22767,1,7938.45,1.782443,60.11325,1,7904.73,3.879815,60.13427,1,69.3123,-0.846673,54.42240,1,80.7435,1.405394,59.69877,1,97.4189,3.788041,59.35905,1,POW
126,1.058304,7875.8,-0.304092,59.96964,1,7884.62,1.786655,60.08056,1,7916.2,3.882989,60.06071,1,138.48,-0.528801,66.08078,1,98.6566,1.475564,61.34233,1,114.55,3.840023,60.99440,1,POW
127,1.066688,7895.58,-0.292803,60.21429,1,7939.54,1.792819,60.11701,1,7904.13,3.889886,60.13091,1,68.6998,-0.788891,55.06315,1,78.272,1.436260,59.25395,1,97.0217,3.806532,59.36430,1,POW
128,1.075008,7880.99,-0.293841,59.98015,1,7887.91,1.796847,60.07706,1,7916.15,3.892999,60.05955,1,135.771,-0.500865,65.50984,1,97.1125,1.522494,61.64962,1,113.165,3.857113,60.96759,1,POW
129,1.083328,7896.14,-0.282915,60.20900,1,7939.48,1.802646,60.11092,1,7904.77,3.899878,60.13160,1,68.2137,-0.737429,55.47460,1,77.4008,1.473489,59.06255,1,96.7798,3.826246,59.40954,1,POW
130,1.091648,7883.22,-0.283770,59.98365,1,7890.8,1.806733,60.07819,1,7915.21,3.902930,60.05838,1,132.95,-0.474864,65.02278,1,95.7902,1.562940,61.71117,1,112.825,3.872491,60.88465,1,POW
131,1.100032,7897.95,-0.273150,60.20158,1,7939.08,1.812836,60.11585,1,7903.63,3.909705,60.12860,1,67.8471,-0.686485,55.98315,1,75.9827,1.504123,58.88356,1,96.9999,3.843746,59.45438,1,POW
132,1.108352,7886.27,-0.273760,59.98832,1,7893.14,1.816864,60.07706,1,7914.48,3.913123,60.06538,1,131.177,-0.450453,64.51521,1,95.543,1.590964,61.66124,1,112.06,3.887689,60.84060,1,POW
133,1.116672,7899.66,-0.263280,60.20049,1,7939.94,1.822907,60.11559,1,7903.65,3.919775,60.12727,1,68.5344,-0.645594,56.26702,1,75.9336,1.534150,58.91316,1,97.2426,3.852413,59.32519,1,POW
134,1.124992,7888.29,-0.263463,59.99650,1,7895.65,1.826935,60.07706,1,7914.44,3.923193,60.06538,1,129.448,-0.429108,64.14131,1,94.9454,1.628254,61.80018,1,112.08,3.895301,60.82043,1,POW
135,1.133312,7899.92,-0.253453,60.19148,1,7940.42,1.832794,60.11209,1,7903.95,3.929873,60.12778,1,69.0688,-0.597335,56.78186,1,75.7797,1.565321,58.79611,1,97.4379,3.868341,59.48427,1,POW
136,1.141696,7892.34,-0.253392,60.00116,1,7899.42,1.837110,60.08192,1,7913.78,3.933291,60.06488,1,127.677,-0.405123,63.64845,1,94.8879,1.667737,61.94400,1,111.618,3.912573,60.83959,1,POW
137,1.150016,7902.95,-0.243505,60.18914,1,7941.26,1.843092,60.11442,1,7904.18,3.939822,60.12493,1,68.8303,-0.555471,57.12389,1,74.888,1.594748,58.60374,1,98.0207,3.887444,59.51930,1,POW
138,1.158336,7894.65,-0.243138,60.00701,1,7902.46,1.847303,60.08056,1,7914.83,3.943544,60.07122,1,125.603,-0.380465,63.34780,1,93.7262,1.703013,62.07107,1,111.633,3.929751,60.80931,1,POW
139,1.166656,7904.85,-0.233434,60.18564,1,7942.38,1.853345,60.11559,1,7904.74,3.950075,60.12493,1,68.61,-0.517205,57.38422,1,73.9686,1.625507,58.51734,1,97.9141,3.904639,59.51962,1,POW
140,1.174976,7897.7,-0.232702,60.01401,1,7904.62,1.857496,60.07940,1,7916,3.953676,60.06889,1,123.509,-0.356496,63.07430,1,92.1737,1.740471,62.19921,1,111.007,3.948183,60.83298,1,POW
141,1.183360,7906.99,-0.223365,60.17721,1,7943.93,1.863538,60.11469,1,7905.14,3.960190,60.12363,1,68.1352,-0.473766,57.77407,1,72.671,1.663404,58.53716,1,97.9995,3.925330,59.56621,1,POW
142,1.191680,7901.98,-0.222511,60.01635,1,7908.59,1.867748,60.08052,1,7915.79,3.963852,60.07005,1,122.212,-0.331352,62.72432,1,92.0824,1.773532,62.10672,1,110.55,3.964706,60.75326,1,POW
143,1.200000,7909.41,-0.213234,60.17747,1,7944.42,1.873790,60.11559,1,7905.74,3.970382,60.12493,1,68.008,-0.439484,57.93149,1,72.1308,1.691783,58.43616,1,97.9061,3.941042,59.54732,1,POW
144,1.208320,7903.36,-0.212257,60.01868,1,7910.71,1.877940,60.07940,1,7915.66,3.974167,60.07239,1,121.136,-0.308304,62.50943,1,90.9151,1.804108,62.14875,1,109.83,3.979659,60.73873,1,POW
145,1.216640,7912.07,-0.203285,60.17163,1,7945.51,1.883922,60.11442,1,7905.96,3.980392,60.11909,1,68.8476,-0.406344,58.12452,1,71.9399,1.720146,58.39384,1,97.9515,3.956545,59.55783,1,POW
146,1.225024,7907.87,-0.202003,60.02433,1,7912.8,1.888133,60.07994,1,7915.49,3.984176,60.07183,1,119.964,-0.289263,62.22236,1,91.2758,1.828339,62.05364,1,109.649,3.994794,60.72602,1,POW
147,1.233344,7913.41,-0.193170,60.16897,1,7946.71,1.894092,60.11400,1,7905.29,3.990582,60.12255,1,68.8985,-0.375966,58.34139,1,71.5567,1.746999,58.44400,1,98.0744,3.971359,59.55170,1,POW
148,1.241664,7910.01,-0.191767,60.02685,1,7915.01,1.898304,60.08056,1,7915.46,3.994245,60.07005,1,118.815,-0.268755,62.05091,1,90.8149,1.850843,61.98650,1,109.322,4.008160,60.70400,1,POW
149,1.249984,7915.35,-0.182978,60.16813,1,7946.09,1.904224,60.11325,1,7906.59,4.000592,60.12143,1,69.6881,-0.344902,58.54334,1,71.4097,1.774265,58.53508,1,97.8354,3.987045,59.59606,1,POW
150,1.258304,7910.42,-0.181391,60.03036,1,7916.25,1.908435,60.08056,1,7916.05,4.004559,60.07589,1,117.369,-0.249486,61.82528,1,90.1498,1.873668,61.90155,1,108.7,4.025172,60.72936,1,POW
151,1.266688,7916.37,-0.173029,60.15872,1,7947.6,1.914600,60.11701,1,7905.46,4.010846,60.11932,1,69.8442,-0.313430,58.78624,1,70.2139,1.803073,58.66001,1,97.6878,4.004193,59.60180,1,POW
152,1.275008,7913.09,-0.171320,60.03269,1,7918.27,1.918750,60.07940,1,7915.21,4.014752,60.07472,0,116.944,-0.228614,61.62250,1,89.8294,1.914661,62.13464,1,107.955,4.041529,60.71422,1,POW
153,1.283328,7916.88,-0.163083,60.15758,1,7947.67,1.924668,60.11321,1,7905.53,4.020917,60.11793,0,70.1249,-0.286333,58.89585,1,70.2121,1.830597,58.39189,1,97.4607,4.020550,59.59868,1,POW
154,1.291648,7914.9,-0.161190,60.03619,1,7919.88,1.928941,60.08173,1,7915.36,4.024806,60.07440,0,116.203,-0.209083,61.47777,1,89.2337,1.935593,62.00854,1,107.617,4.056419,60.68616,1,POW
155,1.299968,7918.31,-0.152951,60.15762,1,7946.79,1.934800,60.11209,1,7906.35,4.031031,60.11909,0,70.605,-0.258336,59.05782,1,70.1186,1.853590,58.43130,1,97.4755,4.035609,59.60190,1,POW
156,1.308352,7915.54,-0.151059,60.03591,1,7921.11,1.939072,60.08109,1,7914.58,4.035182,60.07878,0,114.963,-0.190241,61.29254,1,89.1706,1.945054,61.73612,1,107.253,4.069664,60.64641,1,POW
157,1.316672,7919.52,-0.143002,60.15412,1,7947.9,1.945176,60.11676,1,7905.05,4.041224,60.11559,0,70.8477,-0.235448,59.13520,1,69.4201,1.876048,58.67995,1,97.1871,4.048975,59.60424,1,POW
158,1.324992,7916.76,-0.140744,60.04320,1,7919.25,1.949204,60.07706,1,7913.99,4.045130,60.07472,0,114.112,-0.171503,61.22324,1,88.4534,1.940537,61.23365,1,107.052,4.080772,60.60826,1,POW
159,1.333312,7917.57,-0.133132,60.14561,1,7946.42,1.954985,60.11059,1,7903.92,4.051051,60.11326,0,71.3119,-0.207435,59.31263,1,68.7279,1.904407,59.30884,1,97.1986,4.064049,59.68009,1,POW
160,1.341696,7918.23,-0.130996,60.04055,1,7920.87,1.959135,60.07878,1,7912.65,4.055077,60.07642,0,112.867,-0.154355,61.00755,1,87.7769,1.944382,60.75879,1,106.535,4.093999,60.56850,1,POW
161,1.350016,7920.53,-0.123183,60.14945,1,7948.77,1.965361,60.11909,1,7904.83,4.061241,60.11793,0,71.7126,-0.184137,59.43026,1,67.6816,1.922715,59.58551,1,97.2059,4.073936,59.61620,1,POW
162,1.358336,7920.54,-0.120620,60.04903,1,7922.8,1.969450,60.07822,1,7914.87,4.065575,60.08290,0,112.136,-0.136611,60.90916,1,87.6144,1.934373,60.22301,1,106.429,4.105596,60.60564,1,POW
163,1.366656,7924.31,-0.112808,60.14945,1,7952.24,1.975981,60.12493,1,7907.43,4.071739,60.11792,0,72.4887,-0.164242,59.47143,1,67.9898,1.948044,60.26153,1,97.125,4.087469,59.65323,1,POW
164,1.374976,7923.69,-0.110122,60.05137,1,7923.93,1.979948,60.07589,1,7916.55,4.075950,60.08056,0,111.244,-0.122940,60.79011,1,87.3322,1.936021,59.76999,1,105.976,4.117861,60.58141,1,POW
165,1.383360,7925.21,-0.102739,60.14014,1,7954.42,1.986293,60.12045,1,7907.36,4.082115,60.11701,0,72.9849,-0.141537,59.64698,1,66.8688,1.970732,60.65887,1,96.8711,4.100835,59.67681,1,POW
166,1.391680,7926.1,-0.100054,60.05137,1,7928.52,1.990322,60.07706,1,7916.31,4.086187,60.07789,0,110.819,-0.104204,60.71418,1,87.3101,1.993435,60.43430,1,105.276,4.134035,60.63512,1,POW
167,1.400000,7926.6,-0.092546,60.14361,1,7953.97,1.996486,60.11793,1,7908.5,4.092107,60.11325,0,73.2789,-0.119338,59.71048,1,67.4577,1.980619,59.75485,1,97.454,4.114018,59.61708,1,POW
168,1.408320,7926.13,-0.089922,60.05020,1,7927.91,2.000331,60.07355,1,7916.24,4.096319,60.08056,0,109.614,-0.088030,60.59892,1,87.0688,1.972319,59.84121,1,106.295,4.142336,60.54171,1,POW
169,1.416640,7927.48,-0.082598,60.14011,1,7954.05,2.006679,60.12143,1,7908.28,4.102117,60.11092,0,73.7817,-0.097246,59.82370,1,67.1679,1.997280,60.47750,1,98.2203,4.124636,59.66141,1,POW
170,1.425024,7927.54,-0.079851,60.05213,1,7926.73,2.010524,60.07299,1,7915.25,4.106389,60.08110,0,109.306,-0.072045,60.47836,1,87.4554,1.965605,59.39877,1,106.528,4.152035,60.52007,1,POW
171,1.433344,7926.99,-0.072594,60.13883,1,7955.16,2.016672,60.11760,1,7907.63,4.112248,60.11209,0,74.041,-0.077959,59.88685,1,67.0445,2.021859,61.07613,1,98.5345,4.136477,59.70238,1,POW
172,1.441664,7928.17,-0.069664,60.05604,1,7929.38,2.020639,60.07589,1,7915.23,4.116519,60.08169,0,108.601,-0.057702,60.38752,1,86.9151,2.009731,59.76798,1,106.145,4.166622,60.57667,1,POW
173,1.449984,7927.64,-0.062523,60.13661,1,7954.73,2.026864,60.11909,1,7907.81,4.122317,60.11092,0,74.1928,-0.065514,59.85055,1,66.75,2.035653,60.49589,1,98.3865,4.149288,59.66841,1,POW
174,1.458304,7927.54,-0.059533,60.05721,1,7929.35,2.030648,60.07238,1,7915.48,4.126712,60.08407,0,107.786,-0.045985,60.37358,1,86.8561,2.011562,59.53914,1,106.056,4.177972,60.54872,1,POW
175,1.466688,7927.74,-0.052575,60.13207,1,7954.89,2.037301,60.12628,1,7906.45,4.132571,60.11121,0,74.4536,-0.053002,59.86681,1,67.4927,2.041268,60.56387,1,98.4193,4.161739,59.69187,1,POW
176,1.475008,7929.26,-0.049462,60.05955,1,7925.36,2.040719,60.06538,1,7914.66,4.136782,60.08056,0,107.621,-0.032679,60.38876,1,88.3465,1.958464,58.41598,1,106.011,4.187128,60.48567,1,POW
177,1.483328,7927.32,-0.042445,60.13423,1,7954.31,2.047309,60.12606,1,7907.23,4.142702,60.11325,0,74.7123,-0.036036,59.93578,1,67.9682,2.035897,61.48127,1,98.5074,4.172604,59.72216,1,POW
178,1.491648,7929.61,-0.039454,60.05721,1,7920.42,2.050727,60.06538,1,7913.38,4.146969,60.08162,0,106.844,-0.019313,60.31991,1,89.6911,1.883372,57.08224,1,105.675,4.198419,60.49384,1,POW
179,1.500032,7927.95,-0.032374,60.13439,1,7953.04,2.057624,60.13091,1,7906.54,4.152767,60.11006,0,75.0617,-0.017848,60.02780,1,68.0408,2.047248,63.11058,1,98.5784,4.185541,59.75556,1,POW
180,1.508352,7928.84,-0.029384,60.05721,1,7919.72,2.060736,60.05954,1,7912.71,4.157284,60.08640,0,106.076,-0.006391,60.21917,1,90.8774,1.872325,56.65379,1,105.576,4.209571,60.45969,1,POW
181,1.516672,7928.78,-0.022365,60.13427,1,7953.45,2.067755,60.13427,1,7906.43,4.162899,60.10741,0,75.49,-0.005109,60.02452,1,67.9421,2.052802,63.45246,1,98.4704,4.198297,59.78433,1,POW
182,1.524992,7930.19,-0.019191,60.06071,1,7918.73,2.070868,60.05955,1,7912.89,4.167232,60.08290,0,105.25,0.006757,60.22701,1,91.0363,1.877086,56.63861,1,105.59,4.221290,60.43984,1,POW
183,1.533312,7928.64,-0.012311,60.13160,1,7953.73,2.077747,60.13160,1,7907.28,4.172909,60.10858,0,76.1403,0.011945,60.09924,1,67.9723,2.059699,63.49333,1,99.2346,4.212134,59.82486,1,POW
184,1.541696,7931.57,-0.009138,60.06024,1,7920.72,2.081104,60.06372,1,7912.4,4.177423,60.08569,0,104.66,0.020534,60.16302,1,91.4266,1.888011,56.74113,1,106.096,4.233313,60.40200,1,POW
185,1.550016,7929.29,-0.002302,60.13077,1,7953.88,2.088123,60.13427,1,7906.56,4.183099,60.10859,0,76.4855,0.027126,60.12610,1,67.4667,2.065863,63.40225,1,99.2231,4.222632,59.79568,1,POW
186,1.558336,7930.88,0.000898,60.06121,1,7920.52,2.091053,60.05604,1,7912.21,4.187616,60.08640,0,104.16,0.034205,60.13543,1,91.4131,1.899829,56.82383,1,105.704,4.243626,60.40160,1,POW
187,1.566656,7929.65,0.007612,60.12843,1,7954.41,2.098194,60.13660,1,7906.05,4.193170,60.10624,0,77.0706,0.041652,60.14244,1,67.4131,2.081287,63.47123,1,99.1888,4.234229,59.82023,1,POW
188,1.574976,7932,0.010969,60.06422,1,7920.74,2.101124,60.05604,1,7912.47,4.197564,60.08407,0,103.944,0.048607,60.13306,1,90.7973,1.923753,56.98641,1,105.529,4.256382,60.42378,1,POW
189,1.583360,7929.81,0.017543,60.12479,1,7955.64,2.108262,60.13551,1,7905.78,4.203302,60.10890,0,77.7828,0.057091,60.16104,1,66.9782,2.091541,63.18485,1,99.0719,4.246739,59.81696,1,POW
190,1.591680,7933.05,0.021022,60.06655,1,7922.19,2.111314,60.05838,1,7911.92,4.207740,60.08490,0,103.337,0.061181,60.07823,1,91.117,1.929185,56.89418,1,105.21,4.267063,60.38880,1,POW
191,1.600000,7930.35,0.027797,60.12960,1,7955.37,2.118394,60.13544,1,7906.67,4.213416,60.10859,0,77.6798,0.074608,60.25686,1,66.2491,2.104053,63.34517,1,98.9959,4.258518,59.83654,1,POW
192,1.608320,7932.3,0.031154,60.06421,1,7923.37,2.121385,60.05721,1,7912.08,4.218055,60.08874,0,102.701,0.080950,60.12132,1,89.8675,1.960295,57.24995,1,104.667,4.284380,60.49473,1,POW
193,1.616640,7931.2,0.037806,60.12727,1,7955.52,2.128648,60.13894,1,7907.04,4.223548,60.10508,0,77.6763,0.094988,60.26854,1,65.8066,2.118699,63.03023,1,98.4621,4.276629,59.85172,1,POW
194,1.625024,7934.2,0.041224,60.06488,1,7923.97,2.131578,60.05561,1,7912.63,4.228247,60.08921,0,101.855,0.096208,60.02317,1,90.5476,1.952055,56.83686,1,104.181,4.299211,60.42865,1,POW
195,1.633344,7932.17,0.047875,60.12722,1,7959.07,2.138713,60.13650,1,7906.91,4.233863,60.10742,0,77.3768,0.112258,60.30703,1,64.9239,2.157633,63.93264,1,98.2884,4.291460,59.85172,1,POW
196,1.641664,7934.36,0.051537,60.07005,1,7931.36,2.141948,60.06188,1,7912.71,4.238379,60.08640,0,101.119,0.113967,60.03269,1,87.8367,2.069281,58.30985,1,103.736,4.313674,60.42496,1,POW
197,1.649984,7932.14,0.057946,60.12260,1,7960.97,2.148723,60.12960,1,7907.29,4.243992,60.10738,0,77.4609,0.133498,60.37362,1,63.3653,2.203634,62.57013,1,97.3651,4.310623,59.94162,1,POW
198,1.658304,7933.07,0.061486,60.06772,1,7935.94,2.152324,60.06889,1,7911.14,4.248570,60.08757,0,100.907,0.133132,59.99299,1,85.6371,2.169167,59.34066,1,102.509,4.336545,60.49588,1,POW
199,1.666688,7930.43,0.067711,60.11816,1,7960.02,2.158976,60.12627,1,7904.43,4.254002,60.10311,0,77.8235,0.150265,60.32522,1,62.9542,2.234881,61.24735,1,97.4351,4.326369,59.80686,1,POW
200,1.675008,7932.64,0.071495,60.07239,1,7937.59,2.162516,60.06772,1,7910.32,4.258640,60.08873,0,100.732,0.147702,59.95096,1,85.1589,2.203390,59.39758,1,102.601,4.349728,60.44684,1,POW
201,1.683328,7930.04,0.077715,60.11898,1,7960.79,2.168984,60.12372,1,7904.59,4.264194,60.10625,0,78.6594,0.164853,60.32808,1,63.0682,2.263062,61.14151,1,97.4938,4.338986,59.79451,1,POW
202,1.691648,7933.01,0.081499,60.07239,1,7940.03,2.172585,60.06889,1,7910.43,4.268772,60.08757,0,100.827,0.161801,59.94162,1,84.5841,2.229757,59.36287,1,102.607,4.361142,60.42383,1,POW
203,1.700032,7932.42,0.087786,60.11933,1,7962.24,2.179360,60.12860,1,7904.55,4.274431,60.10742,0,78.9389,0.176874,60.28612,1,63.1877,2.273377,60.82798,1,97.8059,4.350033,59.78915,1,POW
204,1.708352,7935.18,0.091814,60.07706,1,7939.03,2.182717,60.06422,1,7910.74,4.279131,60.08990,0,100.635,0.171625,59.89959,1,84.9256,2.203329,58.66000,1,102.74,4.371820,60.41678,1,POW
205,1.716672,7932.65,0.097978,60.11792,1,7961.8,2.189308,60.12609,1,7903.95,4.284563,60.10391,0,78.9741,0.190302,60.35727,1,63.4087,2.295774,61.76846,1,97.6813,4.361203,59.79688,1,POW
206,1.724992,7934.59,0.101763,60.07239,1,7939.33,2.192726,60.06538,1,7909.19,4.289018,60.08523,0,101.13,0.186701,59.93111,1,84.3267,2.236407,58.86432,1,102.433,4.384027,60.43663,1,POW
207,1.733312,7931.73,0.107925,60.11788,1,7960.52,2.199257,60.12493,1,7903.45,4.294573,60.10625,0,79.263,0.204506,60.34061,1,64.0063,2.302061,61.25594,1,97.4897,4.373590,59.80035,1,POW
208,1.741696,7934.12,0.111709,60.07183,1,7938.07,2.202596,60.06339,1,7907.81,4.299211,60.08805,0,100.386,0.200189,59.91807,1,84.9074,2.196815,58.00229,1,102.539,4.393649,60.38073,1,POW
209,1.750016,7931.53,0.117813,60.11676,1,7960.75,2.209493,60.13194,1,7902.35,4.304702,60.10504,0,79.4634,0.216896,60.31959,1,63.9715,2.304930,62.06819,1,97.568,4.384088,59.81711,1,POW
210,1.758336,7933.97,0.121780,60.07589,1,7935.68,2.212545,60.05838,1,7907.9,4.309280,60.08757,0,99.9501,0.211769,59.90193,1,85.236,2.175026,57.51499,1,102.585,4.403414,60.36969,1,POW
211,1.766656,7931.78,0.127822,60.11559,1,7960.42,2.219564,60.13427,1,7902.58,4.314773,60.10508,0,79.6272,0.229835,60.34560,1,63.9624,2.313413,62.64730,1,97.5589,4.395052,59.84005,1,POW
212,1.774976,7934.13,0.131850,60.07706,1,7935.39,2.222616,60.05838,1,7907.97,4.319411,60.08873,0,99.5595,0.225135,59.91010,1,84.8608,2.179482,57.43793,1,102.108,4.415011,60.38179,1,POW
213,1.783360,7932.06,0.137832,60.11354,1,7961.46,2.229818,60.13671,1,7901.72,4.325027,60.10658,0,78.9231,0.248143,60.43672,1,62.8475,2.329814,62.85352,1,96.5931,4.411776,59.93860,1,POW
214,1.791680,7934.61,0.141965,60.07906,1,7936.16,2.232806,60.05717,1,7907.2,4.329543,60.08640,0,98.3466,0.243077,59.90310,1,84.3376,2.190468,57.33435,1,101.149,4.433807,60.42145,1,POW
215,1.800000,7930.52,0.147824,60.11209,1,7959.67,2.239825,60.13427,1,7900.37,4.334958,60.10358,0,79.1235,0.264605,60.41182,1,62.6038,2.342937,62.91668,1,96.5046,4.426239,59.85523,1,POW
216,1.808320,7933.17,0.151913,60.07823,1,7935.08,2.242816,60.05721,1,7905.5,4.339535,60.08757,0,98.0147,0.258153,59.87657,1,84.1821,2.210409,57.46479,1,101.19,4.446136,60.38063,1,POW
217,1.816640,7930.61,0.157773,60.11208,1,7960.23,2.249713,60.13193,1,7900.34,4.345029,60.10508,0,79.2052,0.278521,60.38964,1,62.5543,2.364875,62.95488,1,96.6407,4.437713,59.83887,1,POW
218,1.825024,7933.73,0.161801,60.07646,1,7938.79,2.252947,60.06140,1,7904.95,4.349667,60.08804,0,97.8758,0.271868,59.87372,1,84.1316,2.257708,57.96583,1,101.074,4.458997,60.40400,1,POW
219,1.833344,7930.9,0.167721,60.11325,1,7962.14,2.259722,60.12960,1,7899.58,4.355038,60.10275,0,79.7199,0.291338,60.37245,1,62.5433,2.396961,62.66387,1,97.3973,4.450086,59.82953,1,POW
220,1.841664,7932.74,0.171869,60.07935,1,7942.66,2.263184,60.06623,1,7903.34,4.359738,60.08990,0,99.2669,0.270648,59.60420,1,83.7945,2.331279,58.74352,1,101.494,4.445831,59.91860,1,POW
221,1.849984,7929.77,0.177790,60.11325,1,7961.84,2.269654,60.12376,0,7898.35,4.365168,60.10387,0,79.5602,0.287920,60.33042,1,62.6497,2.408375,61.47481,1,97.1269,4.449475,60.06972,1,POW
222,1.858304,7932.77,0.181940,60.07940,1,7946.35,2.273316,60.07005,0,7904.25,4.369867,60.08990,0,97.8503,0.294695,60.12960,1,83.2349,2.399403,59.82837,1,101.012,4.479016,60.56510,1,POW
223,1.866688,7930.23,0.187738,60.11006,1,7963.28,2.279847,60.12396,0,7898.91,4.375299,60.10311,0,80.3272,0.310013,60.29075,1,63.2706,2.430040,60.58153,1,97.7868,4.465527,59.74397,1,POW
224,1.875008,7933.6,0.192011,60.08173,1,7946.54,2.283387,60.06772,0,7904.79,4.380121,60.09223,0,97.6082,0.310257,60.00467,1,83.0157,2.377631,58.99743,1,101.318,4.491038,60.48801,1,POW
225,1.883328,7930.44,0.197809,60.11092,1,7964.27,2.289856,60.12376,0,7898.97,4.385553,60.10391,0,80.872,0.326165,60.30431,1,63.709,2.470244,61.77167,1,97.2445,4.478284,59.75602,1,POW
226,1.891648,7933.84,0.202064,60.08140,1,7948.71,2.293516,60.07001,0,7904.33,4.390192,60.08874,0,98.0184,0.322380,59.92761,1,82.8591,2.425218,59.13866,1,100.667,4.504465,60.50084,1,POW
227,1.900032,7930.29,0.207680,60.10658,1,7965.84,2.299803,60.11933,0,7898.79,4.395663,60.10385,0,81.076,0.338432,60.30469,1,63.9598,2.494229,61.30992,1,97.5605,4.490000,59.72543,1,POW
228,1.908352,7933.81,0.212013,60.08290,1,7952.21,2.303709,60.07472,0,7903.9,4.400423,60.09107,0,98.0451,0.337334,59.97898,1,82.9376,2.462859,59.39991,1,100.753,4.517449,60.52508,1,POW
229,1.916672,7931.14,0.217750,60.10975,1,7965.16,2.310056,60.12142,0,7898.72,4.405672,60.10041,0,81.4259,0.349538,60.23347,1,64.6618,2.499356,60.69816,1,98.0362,4.499582,59.65823,1,POW
230,1.924992,7934.31,0.222145,60.08407,1,7950.45,2.313719,60.07005,0,7904.46,4.410433,60.09107,0,97.7246,0.348442,59.97903,1,82.3637,2.441148,58.88651,1,101.199,4.524590,60.47838,1,POW
231,1.933312,7931.29,0.227821,60.10858,1,7965.41,2.320066,60.12143,0,7899.02,4.415743,60.10158,0,81.7394,0.362356,60.26617,1,65.023,2.516733,61.44592,1,97.9506,4.510203,59.72478,1,POW
232,1.941696,7934.15,0.232154,60.08226,1,7951.83,2.323789,60.07067,0,7903.67,4.420624,60.09264,0,97.5457,0.361013,59.97451,1,82.5873,2.450242,58.73791,1,101.331,4.535087,60.47235,1,POW
233,1.950016,7931.1,0.237828,60.10854,1,7968.06,2.330058,60.11993,0,7898.53,4.425934,60.10158,0,82.0084,0.374990,60.26737,1,64.8694,2.552558,61.95727,1,98.3548,4.521294,59.73613,1,POW
234,1.958336,7934.73,0.242223,60.08407,1,7956.51,2.334087,60.07706,0,7903.79,4.430816,60.09341,0,97.5799,0.374257,59.98599,1,82.3885,2.526072,59.49332,1,100.817,4.549978,60.54872,1,POW
235,1.966656,7930.59,0.247838,60.10742,1,7965.68,2.340190,60.11675,0,7897.87,4.435943,60.09807,0,81.837,0.385348,60.21217,1,65.6046,2.547737,60.41444,1,98.4831,4.534172,59.69764,1,POW
236,1.974976,7934.15,0.252293,60.08523,1,7952.48,2.343852,60.07005,0,7903.23,4.440582,60.08874,0,96.9364,0.385348,60.00000,1,82.2007,2.490994,58.91454,1,101.38,4.558095,60.45764,1,POW
237,1.983360,7930.61,0.257787,60.10427,1,7968.03,2.350139,60.11933,0,7897.52,4.446075,60.10427,0,82.0697,0.395236,60.18768,1,65.9781,2.576539,61.62376,1,98.4051,4.543996,59.73239,1,POW
238,1.991680,7358.53,0.238195,59.62521,1,7837.14,2.267640,58.42182,0,7953.04,4.444671,59.97315,0,91.3262,0.384433,59.79334,1,79.4277,2.447984,57.54078,1,102.632,4.549429,60.10391,1,POW
