scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
multi,55,ATE-X,X,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,1256.8560660001822,2323.229931931055,2339.600577375677,1269.9618915021347,2331.6346731065096,2353.0552410084056,8.333333333333334,8.31979200519987,14790.240221978887,4.2946703679999985,4.360337284000707,0.8082393523556006,31596.556257934313,1348.1949467790762,47262.719999999994,1.4958187092978434,2,55,4932.490909090909,5175,1358.2363636363636,11.8,13.166666666666668,0.8623613829093281,0.8409234252098048,0.7632794457274826,0.9910044977511244,1.0,13,13,0,0,0.631682735500649,,0.6944444444444445,1.922195940153743,6,6
multi,677,GridStream,gs,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,6849.806649834136,13576.557415146708,13720.46613600105,6861.491334000675,13584.9636262266,13728.799469334263,8.333333333333334,8.333333333333334,82591.00174087947,29.340805184000004,29.773814823000066,0.9682500842347703,4135.512,1351.68,47185.92,11.409934247561123,4,296,5213.6621621621625,5811,1575.7668918918919,16.631756756756758,18.52759009009009,0.020512820512820516,0.125,0.044444444444444446,0.013333333333333334,0.09090909090909091,11,1,10,8,0.003918495297805643,0.01044932079414838,0.0,500096.02222222224,6,4
multi,677,Fixed margin,fixed,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,6651.630950333129,13397.336239966153,13526.715488000264,6663.323699000102,13405.737714266033,13535.048821333476,8.333333333333334,8.333333333333334,80319.05592361967,28.861578143999992,29.581315282001015,0.9627210495155714,27182.8,1351.68,47185.92,1.7358741557161146,3,294,5392.091836734694,5772,1735.8537414965986,20.948979591836736,24.074263038548754,0.06558161799904261,0.07834050828142328,0.03401191658391261,0.9133333333333333,1.0,11,11,4,2,0.4017322470643419,0.018025078369905956,5.520833333333333,166678.43870648812,6,4
multi,677,ATE-Q,Q,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,6664.110210332183,13317.569031615167,13447.027602998787,6675.884368998595,13325.969033565052,13455.360936332,8.333333333333334,8.333333333333334,79980.03518265924,29.03062928,29.50059117699857,0.9594862821174608,26328.968,1351.68,47185.92,1.7921674712051001,4,293,5357.914675767918,5772,1708.5972696245733,18.36518771331058,23.44823663253697,0.056874381800197826,0.042790494510918896,0.02953261427837699,0.7666666666666667,0.9090909090909091,11,10,2,1,0.3897560636813229,0.0018286311389759666,10.694444444444445,166819.21431231234,6,4
multi,677,ATE-S,S,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,6987.462534334554,13789.1878732664,13925.053598000886,6999.295975001587,13797.589700866265,13933.386931334098,8.333333333333334,8.333333333333334,83825.11672157832,29.427519647999986,29.979186882999784,0.9487300520650179,26474.104,1351.68,47185.92,1.7823424732334663,3,298,5355.177852348993,5811,1701.8422818791946,18.869127516778523,23.56599552572707,0.06085889570552148,0.10495415284782583,0.03159235668789809,0.8266666666666667,1.0,11,11,4,1,0.3925261253236388,0.0033960292580982234,8.020833333333334,166706.3470204187,6,4
multi,677,ATE-M,M,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,6859.900771332832,13599.296421104773,13726.684133000163,6873.0529679996835,13607.695903344647,13735.017466333375,8.333333333333334,8.333333333333334,82552.62513117908,29.17453980799999,29.779938449999463,0.9573183011144928,26562.112,1351.68,47185.92,1.776437054402903,3,296,5425.891891891892,5772,1761.081081081081,19.85135135135135,24.598536036036037,0.06538839724680433,0.04922477978355483,0.03394589076059214,0.8866666666666667,0.9090909090909091,11,10,2,1,0.3920578891516353,0.0033960292580982234,7.361111111111111,166798.17839775956,6,4
multi,677,ATE-N,N,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,6852.936145332933,13480.301052585364,13612.379635998877,6865.1529079998,13488.705768905238,13620.71296933209,8.333333333333334,8.333333333333334,82176.91162927494,29.107282112000007,29.666885698999977,0.9538420498946967,26214.712,1351.68,47185.92,1.7999785769151306,3,295,5325.410169491525,5971,1682.0203389830508,18.230508474576272,21.93446327683616,0.056477582363140946,0.042428021859643714,0.029328531000771804,0.76,0.9090909090909091,11,10,1,1,0.3891347443399152,0.0010449320794148381,17.916666666666668,333413.72638321866,6,4
multi,677,ATE-X,X,gpu,6,12,16,96,1,15360.0,16.0,1.0,1920,1919,10226.477688333034,19346.103207225333,19528.38768699985,10240.191804999995,19354.529903985203,19536.72102033306,8.333333333333334,8.333333333333334,120939.91844155856,35.17796880000003,35.58388065700092,0.7791571711951475,26815.328,1351.68,47185.92,1.7596622349724755,3,351,5099.065527065527,5214,1498.4672364672365,14.017094017094017,16.867046533713204,0.06635764820687973,0.10088246622417732,0.03443909850595087,0.9066666666666666,1.0,11,11,5,2,0.39482795079395117,0.003918495297805642,5.520833333333333,166700.8415356134,6,4
multi,901,GridStream,gs,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,4843.924634833456,9521.551095996983,9616.968542000905,4855.510436000259,9529.950371526866,9625.301875334117,8.333333333333334,8.333333333333334,57795.905557950085,21.453204159999984,21.65996327599896,0.9680490580679192,2230.730666666667,1351.68,47185.920000000006,21.15267463934089,1,220,5098.154545454546,5175,1492.6636363636364,14.622727272727273,16.235606060606063,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,1
multi,901,Fixed margin,fixed,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,4686.6713883327975,9282.187685766785,9372.205847999794,4698.131233999447,9290.583328866669,9380.539181333006,8.333333333333334,8.333333333333334,56251.38793126417,21.170375104000016,21.41635306199896,0.9628208122716939,5123.157333333334,1351.68,47185.920000000006,9.210320302480138,4,217,5106.414746543779,5175,1512.0875576036867,14.576036866359447,16.380952380952383,0.7118644067796609,0.7118644067796609,0.6363636363636364,0.8076923076923077,0.6666666666666666,3,2,1,0,0.0038354253835425384,0.0,4.166666666666667,833340.5757575758,6,1
multi,901,ATE-Q,Q,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,4658.363191832905,9225.727292317133,9316.561034000188,4669.87377499936,9234.122553967027,9324.8943673334,8.333333333333334,8.333333333333334,55957.55317091974,21.187670975999993,21.3587944660012,0.9596108194113978,3809.7280000000005,1351.68,47185.920000000006,12.38564012968905,3,216,5151.361111111111,5374,1532.7407407407406,15.643518518518519,17.34027777777778,0.5555555555555556,0.5555555555555556,1.0,0.38461538461538464,0.6666666666666666,3,2,0,0,0.0011622501162250117,0.0,8.333333333333334,833357.2333333334,6,1
multi,901,ATE-S,S,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,4882.445596332218,9653.913135896091,9753.0833109995,4894.187225998394,9662.32208432597,9761.416644332712,8.333333333333334,8.333333333333334,58525.45620291451,21.558792992000008,21.797085050000533,0.9480418892110984,4009.4186666666665,1351.68,47185.920000000006,11.768768473168512,3,221,5118.099547511312,5334,1514.0814479638009,14.203619909502262,16.897435897435898,0.7906976744186047,0.7906976744186047,1.0,0.6538461538461539,0.6666666666666666,3,2,0,0,0.00197582519758252,0.0,4.166666666666667,833347.3921568627,6,1
multi,901,ATE-M,M,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,4780.356832333382,9724.705204807196,9819.671983999797,4791.881271999955,9733.102321547085,9828.005317333009,8.333333333333334,8.333333333333334,58113.22240819143,21.453973888000007,21.86443105499893,0.9580859901951351,3980.597333333333,1351.68,47185.920000000006,11.853979704218597,3,221,5219.384615384615,5811,1595.027149321267,17.529411764705884,19.670437405731526,0.7906976744186047,0.7906976744186047,1.0,0.6538461538461539,0.6666666666666666,3,2,0,0,0.00197582519758252,0.0,4.166666666666667,833347.3921568627,6,1
multi,901,ATE-N,N,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,4968.381527333804,9814.738939666677,9925.843806000557,4979.975537000428,9823.151212666562,9934.17713933377,8.333333333333334,8.333333333333334,59343.10939959869,21.505665824000005,21.971140876999925,0.9523921715008152,3262.1226666666666,1351.68,47185.920000000006,14.464790206131632,2,222,5312.846846846847,5811,1670.7657657657658,19.39189189189189,22.361861861861865,0.631578947368421,0.631578947368421,1.0,0.46153846153846156,0.3333333333333333,3,1,0,0,0.001394700139470014,0.0,8.333333333333334,833353.25,6,1
multi,901,ATE-X,X,gpu,6,12,16,96,1,15360.0,12.0,1.0,1440,1439,8045.677710333621,15803.342585006738,15960.48902000075,8059.50606999977,15811.785664946618,15968.822353333962,8.333333333333334,8.333333333333334,96201.52901504474,27.85162470399996,28.009062567,0.7279960099885795,4085.5893333333333,1351.68,47185.920000000006,11.549354609632816,3,280,5156.553571428572,5772,1552.7035714285714,13.907142857142857,18.552380952380954,0.8695652173913044,0.8695652173913044,1.0,0.7692307692307693,0.6666666666666666,3,2,0,0,0.0023245002324500234,0.0,4.166666666666667,833345.2833333333,6,1
multi,907,GridStream,gs,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,3906.828551833314,7753.9418909676715,7837.239423000938,3918.410240999947,7762.340115267543,7845.57275633415,8.333333333333334,8.333333333333334,46918.82598749764,17.746057183999994,17.877878378998503,0.9677832522103408,3239.0656,1351.68,47185.92,14.567756824684254,2,183,5130.273224043716,5254,1511.950819672131,14.289617486338798,16.60928961748634,0.4827586206896552,0.4097222222222222,1.0,0.3181818181818182,0.5,4,2,0,0,0.000977107761027359,0.0,0.0,666782.75,6,4
multi,907,Fixed margin,fixed,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,3919.8367698327274,7793.605396356306,7871.407670998451,3931.2727429987717,7802.00515604618,7879.741004331663,8.333333333333334,8.333333333333334,46831.09291201031,17.661134240000024,17.91149202000088,0.9626607479435131,3392.2304000000004,1351.68,47185.92,13.90999856613513,2,184,5205.288043478261,5931,1577.6195652173913,17.23913043478261,18.95923913043478,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-Q,Q,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,3885.110073832948,7783.033931666305,7862.188245999278,3896.753508999609,7791.441849666189,7870.52157933249,8.333333333333334,8.333333333333334,46873.448214235344,17.69046044800001,17.902329268001267,0.9599050820115863,3392.2304000000004,1351.68,47185.92,13.90999856613513,2,183,5139.852459016393,5334,1524.7486338797814,16.05464480874317,17.25409836065574,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-S,S,gpu,6,12,16,96,1,15360.0,10.0,1.0,1200,1199,4016.435973834632,7989.093842436687,8070.525572000406,4028.050480001184,7997.493624206581,8078.858905333618,8.333333333333334,8.333333333333334,48260.83003718618,17.89857724799998,18.11033282599965,0.9478809553311127,3392.2304000000004,1351.68,47185.92,13.90999856613513,2,186,5104.397849462365,5294,1504.4247311827958,14.456989247311828,16.677419354838708,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
