report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
766,6.391667,14807.2,-1.094406,60.10837,0,14939.3,3.089567,60.03730,0,14837.4,0.986645,59.89859,0,45.4379,-1.072861,59.99534,0,51.7749,3.099880,60.02681,0,65.2354,0.918794,59.99883,0,PMU
767,6.400000,14865.8,-1.098493,59.92194,0,14848.8,3.089384,59.99650,0,14870.9,0.993480,60.13055,0,45.392,-1.071701,60.02215,0,51.8736,3.100673,60.01515,0,65.1872,0.919893,60.02098,0,PMU
768,6.408333,14808.6,-1.092941,60.10604,0,14938.1,3.091154,60.03380,0,14837.9,0.988415,59.90325,0,45.6178,-1.072129,59.99184,0,51.8182,3.100735,60.00117,0,65.2049,0.920076,60.00350,0,PMU
769,6.416667,14866.4,-1.096847,59.92540,0,14850.3,3.090910,59.99534,0,14869.1,0.994945,60.12472,0,45.5255,-1.069199,60.05595,0,51.7615,3.102566,60.03497,0,65.1273,0.920747,60.01282,0,PMU
770,6.425000,14807.1,-1.091476,60.10258,0,14937.9,3.092680,60.03380,0,14837.4,0.989818,59.90208,0,45.7947,-1.069321,59.99767,0,51.8503,3.102260,59.99417,0,65.1596,0.921785,60.01982,0,PMU
771,6.433333,14867.7,-1.095383,59.92540,0,14849.4,3.092436,59.99534,0,14869.4,0.996593,60.12939,0,45.6593,-1.067551,60.03380,0,51.8406,3.103969,60.03264,0,65.2002,0.923494,60.03264,0,PMU
772,6.441667,14807.6,-1.089828,60.10608,0,14938.7,3.094267,60.03497,0,14837.4,0.991405,59.90092,0,45.719,-1.069077,59.97086,0,51.7405,3.104091,60.00233,0,65.218,0.923799,60.00583,0,PMU
773,6.450000,14868.3,-1.093796,59.92423,0,14849.5,3.093901,59.99301,0,14869.1,0.998180,60.12939,0,45.6084,-1.065188,60.07427,0,51.811,3.105129,60.01982,0,65.1227,0.924470,60.01282,0,PMU
774,6.458333,14807.1,-1.088303,60.10491,0,14939.3,3.095913,60.03843,0,14838.3,0.992992,59.90092,0,45.741,-1.066025,59.98401,0,51.5318,3.105495,60.00699,0,65.102,0.924592,60.00233,0,PMU
775,6.466667,14868.5,-1.092270,59.92423,0,14848.4,3.095488,59.99188,0,14868.8,0.999828,60.13056,0,45.6059,-1.063235,60.05329,0,51.6407,3.106472,60.01865,0,65.0468,0.925996,60.02681,0,PMU
776,6.475000,14807.4,-1.086655,60.10724,0,14939.8,3.097317,60.03493,0,14836.4,0.994457,59.89742,0,45.5993,-1.065066,59.96503,0,51.6381,3.107204,60.01399,0,65.0417,0.925996,60.00000,0,PMU
777,6.483333,14867.6,-1.090683,59.92307,0,14848.8,3.097011,59.99417,0,14868.8,1.001293,60.13056,0,45.4479,-1.061892,60.06062,0,51.7026,3.108303,60.02098,0,65.0095,0.927217,60.02331,0,PMU
778,6.491667,14808.2,-1.085129,60.10608,0,14938.3,3.098781,60.03380,0,14837.5,0.996105,59.90092,0,45.4577,-1.063235,59.97435,0,51.7308,3.108730,60.00816,0,64.9111,0.927033,59.99650,0,PMU
779,6.500000,14868,-1.089035,59.92540,0,14848.8,3.098476,59.99417,0,14868.1,1.002880,60.12939,0,45.2414,-1.060183,60.05828,0,51.851,3.110439,60.03264,0,64.821,0.928804,60.03380,0,PMU
780,6.508333,14807.3,-1.083603,60.10375,0,14937.1,3.100368,60.03614,0,14837.6,0.997692,59.90092,0,45.3032,-1.062625,59.95337,0,51.7428,3.111721,60.02447,0,64.9336,0.929048,60.00466,0,PMU
781,6.516667,14868.8,-1.087570,59.92423,0,14847.7,3.099941,59.99184,0,14867.8,1.004522,60.13045,0,45.4606,-1.056887,60.10957,0,51.8999,3.110073,59.96853,0,64.8516,0.931489,60.04663,0,PMU
782,6.525000,14809.1,-1.081955,60.10724,0,14937.7,3.101833,60.03614,0,14835.3,0.999157,59.89753,0,45.3163,-1.053103,60.07227,0,51.9464,3.108730,59.97435,0,64.8685,0.930329,59.97785,0,PMU
783,6.533333,14870.7,-1.085922,59.92423,0,14848.4,3.101589,59.99534,0,14868.4,1.005926,60.12928,0,44.8253,-1.037539,60.29724,0,51.8389,3.109035,60.00583,0,64.8528,0.933259,60.05595,0,PMU
784,6.541667,14811.6,-1.080246,60.10840,0,14937.9,3.103542,60.03730,0,14836.8,1.000866,59.90336,0,44.9441,-1.036807,60.01399,0,51.8471,3.109707,60.01282,0,65.0119,0.933198,59.99883,0,PMU
785,6.550000,14870,-1.084213,59.92424,0,14849.1,3.103298,59.99534,0,14867.7,1.007574,60.12812,0,44.9214,-1.034673,60.04076,0,51.9532,3.111171,60.02797,0,65.0598,0.934968,60.03380,0,PMU
786,6.558333,14809.5,-1.078781,60.10374,0,14937,3.105190,60.03614,0,14837.2,1.002392,59.90103,0,45.1358,-1.034185,60.00933,0,51.957,3.112209,60.01982,0,65.0877,0.933930,59.98018,0,PMU
787,6.566667,14870,-1.082932,59.92074,0,14846.7,3.104763,59.99184,0,14867.3,1.009161,60.12928,0,45.2169,-1.031560,60.05012,0,52.0264,3.113185,60.01865,0,64.9958,0.935761,60.03497,0,PMU
788,6.575000,14812,-1.077256,60.10840,0,14937.3,3.106716,60.03730,0,14836.9,1.004095,59.90325,0,45.3197,-1.031499,60.00117,0,52.123,3.114101,60.01749,0,64.9625,0.934663,59.97902,0,PMU
789,6.583333,14870.4,-1.081284,59.92306,0,14848.1,3.106289,59.99184,0,14866.6,1.010809,60.12823,0,45.2721,-1.028814,60.05129,0,52.0989,3.115749,60.03147,0,64.8191,0.935578,60.01749,0,PMU
790,6.591667,14810.6,-1.075791,60.10491,0,14937.5,3.108303,60.03847,0,14836.3,1.005560,59.89975,0,45.4095,-1.028814,60.00000,0,52.0242,3.116542,60.01515,0,64.6976,0.934541,59.98018,0,PMU
791,6.600000,14870.5,-1.079880,59.92190,0,14845.8,3.107815,59.99067,0,14866.3,1.012395,60.13056,0,45.3468,-1.027105,60.03264,0,52.1054,3.117336,60.01515,0,64.6042,0.936372,60.03497,0,PMU
792,6.608333,14811.3,-1.074204,60.10841,0,14938.4,3.109646,60.03497,0,14835.1,1.007085,59.89859,0,45.2849,-1.028508,59.97319,0,52.0826,3.118312,60.01865,0,64.4883,0.935151,59.97669,0,PMU
793,6.616667,14869.4,-1.078354,59.92073,0,14848.2,3.109340,59.99417,0,14866.2,1.013860,60.12939,0,45.2156,-1.026800,60.03264,0,52.0987,3.119960,60.03147,0,64.4835,0.936372,60.02331,0,PMU
794,6.625000,14812.6,-1.072800,60.10608,0,14937.9,3.111171,60.03497,0,14837.1,1.008794,59.90325,0,45.2825,-1.026800,60.00000,0,52.2167,3.119960,60.00000,0,64.4112,0.936494,60.00233,0,PMU
795,6.633333,14870.6,-1.076645,59.92656,0,14849.2,3.110866,59.99418,0,14866,1.015630,60.13056,0,45.3273,-1.026494,60.00583,0,52.2249,3.120998,60.01982,0,64.368,0.937531,60.01982,0,PMU
796,6.641667,14810.2,-1.071335,60.10141,0,14936.9,3.112880,60.03846,0,14837,1.010381,59.89975,0,45.4652,-1.028936,59.95337,0,52.1327,3.122585,60.03031,0,64.3849,0.937348,59.99650,0,PMU
797,6.650000,14869.3,-1.075424,59.92190,0,14846.7,3.112453,59.99184,0,14866.4,1.017217,60.13056,0,45.4758,-1.027105,60.03497,0,52.0592,3.123989,60.02681,0,64.3041,0.939851,60.04779,0,PMU
798,6.658333,14810.4,-1.069992,60.10375,0,14936.3,3.114284,60.03497,0,14836,1.011907,59.89859,0,45.5499,-1.026555,60.01049,0,52.0416,3.124172,60.00350,0,64.2496,0.939668,59.99650,0,PMU
799,6.666667,14871.2,-1.073716,59.92889,0,14849.4,3.113979,59.99417,0,14866.6,1.018682,60.12939,0,45.4013,-1.024907,60.03147,0,52.0103,3.127023,60.05445,0,64.3349,0.940644,60.01865,0,PMU
800,6.675000,14810,-1.068222,60.10491,0,14938,3.115932,60.03730,0,14837.6,1.013494,59.90092,0,45.3774,-1.026128,59.97669,0,52.005,3.127511,60.00933,0,64.3658,0.940705,60.00117,0,PMU
801,6.683333,14870.5,-1.072129,59.92540,0,14847.3,3.115444,59.99067,0,14865.4,1.020330,60.13055,0,45.197,-1.024480,60.03147,0,51.8163,3.128549,60.01982,0,64.2897,0.943007,60.04396,0,PMU
802,6.691667,14809.7,-1.066635,60.10491,0,14937.9,3.117519,60.03963,0,14837.5,1.015081,59.89976,0,45.2212,-1.022466,60.03847,0,51.837,3.130075,60.02914,0,64.3719,0.943740,60.01399,0,PMU
803,6.700000,14870.5,-1.070542,59.92540,0,14848.2,3.117092,59.99184,0,14866,1.021917,60.13055,0,45.2759,-1.018865,60.06877,0,51.939,3.131723,60.03147,0,64.3733,0.944838,60.02098,0,PMU
804,6.708333,14810.2,-1.065066,60.10458,0,14938.2,3.119045,60.03730,0,14837.7,1.016668,59.89976,0,45.3406,-1.021306,59.95338,0,51.8824,3.131723,60.00000,0,64.4829,0.945754,60.01749,0,PMU
805,6.716667,14871.2,-1.068894,59.92689,0,14849.3,3.118679,59.99301,0,14867.1,1.023626,60.13288,0,45.3553,-1.021367,59.99883,0,51.8378,3.133554,60.03497,0,64.4509,0.946669,60.01749,0,PMU
806,6.725000,14809.2,-1.063540,60.10225,0,14936.9,3.120632,60.03730,0,14837.2,1.018316,59.89859,0,45.3484,-1.020879,60.00933,0,51.7515,3.134103,60.01049,0,64.3311,0.947158,60.00933,0,PMU
807,6.733333,14870.9,-1.067429,59.92573,0,14848,3.120265,59.99301,0,14867.8,1.025274,60.13288,0,45.349,-1.018194,60.05128,0,51.6789,3.135568,60.02798,0,64.3501,0.947768,60.01166,0,PMU
808,6.741667,14809.9,-1.061953,60.10458,0,14936.8,3.122158,60.03614,0,14837.5,1.020025,59.89975,0,45.3615,-1.019475,59.97553,0,51.7385,3.136117,60.01049,0,64.3155,0.948928,60.02215,0,PMU
809,6.750000,14871.3,-1.065798,59.92656,0,14850,3.121791,59.99301,0,14867.4,1.026861,60.13056,0,45.3621,-1.017583,60.03613,0,51.8623,3.138742,60.05012,0,64.4009,0.949050,60.00233,0,PMU
810,6.758333,14809.3,-1.060488,60.10141,0,14936.6,3.123866,60.03963,0,14839,1.021673,59.90092,0,45.5181,-1.017767,59.99650,0,51.8072,3.138803,60.00117,0,64.317,0.949965,60.01748,0,PMU
811,6.766667,14872.3,-1.064211,59.92889,0,14849.4,3.123317,59.98951,0,14866.3,1.028508,60.13056,0,45.504,-1.014654,60.05945,0,51.8226,3.140634,60.03497,0,64.2403,0.950331,60.00699,0,PMU
812,6.775000,14809.6,-1.058657,60.10608,0,14938.9,3.125514,60.04196,0,14838.2,1.023259,59.89975,0,45.4773,-1.015752,59.97902,0,51.8079,3.141610,60.01865,0,64.3149,0.950820,60.00933,0,PMU
813,6.783333,14870.8,-1.062625,59.92423,0,14847.8,3.125087,59.99184,0,14867.6,1.030217,60.13289,0,45.4628,-1.013433,60.04430,0,51.6868,3.142307,60.01332,0,64.23,0.951857,60.01982,0,PMU
814,6.791667,14810.9,-1.057070,60.10608,0,14938.6,3.127084,60.03813,0,14838.7,1.025029,59.90092,0,45.4601,-1.014593,59.97785,0,51.5848,3.142246,59.99883,0,64.1,0.952040,60.00350,0,PMU
815,6.800000,14871.6,-1.060855,59.92773,0,14850.4,3.126613,59.99101,0,14867.1,1.031804,60.12939,0,45.3003,-1.012579,60.03847,0,51.6571,3.144444,60.04196,0,64.0468,0.952895,60.01632,0,PMU
816,6.808333,14810.6,-1.055483,60.10258,0,14937.4,3.128732,60.04047,0,14838.8,1.026677,59.90208,0,45.2367,-1.013921,59.97435,0,51.4548,3.145237,60.01515,0,63.9589,0.953505,60.01166,0,PMU
817,6.816667,14871.7,-1.059451,59.92423,0,14848.4,3.128122,59.98834,0,14866.3,1.033452,60.12939,0,45.2537,-1.010931,60.05712,0,51.4525,3.147129,60.03614,0,63.939,0.954543,60.01982,0,PMU
818,6.825000,14811.1,-1.053958,60.10491,0,14937.4,3.130258,60.04080,0,14839.1,1.028325,59.90208,0,45.4458,-1.010381,60.01049,0,51.5679,3.147129,60.00000,0,63.9897,0.954848,60.00583,0,PMU
819,6.833333,14872,-1.057803,59.92656,0,14846.6,3.129708,59.98951,0,14867.4,1.035159,60.13052,0,45.2704,-1.008794,60.03031,0,52.2957,3.137277,59.81183,0,63.9504,0.956008,60.02215,0,PMU
820,6.841667,14811.1,-1.052371,60.10375,0,14934.8,3.131662,60.03730,0,14839.5,1.029912,59.89979,0,45.2544,-1.009405,59.98834,0,52.9006,3.130197,59.86478,0,63.969,0.956496,60.00933,0,PMU
821,6.850000,14872.9,-1.056155,59.92773,0,14844.4,3.131112,59.98951,0,14867.4,1.036929,60.13401,0,45.1081,-1.006780,60.05012,0,53.0752,3.130563,60.00699,0,63.8948,0.958266,60.03380,0,PMU
822,6.858333,14811.3,-1.050723,60.10375,0,14933.6,3.133065,60.03730,0,14837.6,1.031560,59.89746,0,45.1999,-1.005254,60.02914,0,53.0604,3.129769,59.98485,0,63.8107,0.958144,59.99767,0,PMU
823,6.866667,14870.5,-1.054751,59.92306,0,14844.3,3.132577,59.99067,0,14866.2,1.038272,60.12818,0,45.1426,-1.002575,60.05118,0,53.1081,3.130868,60.02098,0,63.8416,0.958754,60.01166,0,PMU
824,6.875000,14813,-1.049319,60.10374,0,14933.8,3.134591,60.03847,0,14840,1.033147,59.90212,0,45.06,-1.002514,60.00117,0,53.174,3.129831,59.98018,0,63.8219,0.960402,60.03147,0,PMU
825,6.883333,14873,-1.052981,59.93006,0,14846,3.134103,59.99068,0,14865.9,1.039981,60.13052,0,44.8288,-0.998729,60.07227,0,53.2334,3.131723,60.03614,0,63.9184,0.961623,60.02331,0,PMU
826,6.891667,14811.6,-1.047732,60.10024,0,14934.2,3.136300,60.04196,0,14840.4,1.034734,59.89979,0,44.8146,-0.997753,60.01865,0,53.1803,3.131845,60.00233,0,63.9074,0.962843,60.02331,0,PMU
827,6.900000,14875.2,-1.051394,59.93006,0,14844.9,3.135690,59.98834,0,14866.5,1.041751,60.13401,0,44.7301,-0.996471,60.02448,0,53.4028,3.133065,60.02331,0,63.9376,0.963393,60.01049,0,PMU
828,6.908333,14812,-1.045901,60.10491,0,14935.1,3.137765,60.03963,0,14838.6,1.036380,59.89742,0,44.7382,-0.995739,60.01399,0,53.334,3.132943,59.99767,0,63.8454,0.963942,60.01049,0,PMU
829,6.916667,14875.2,-1.049746,59.92656,0,14845.4,3.137277,59.99067,0,14866.9,1.043338,60.13289,0,44.6042,-0.994701,60.01982,0,53.4024,3.135018,60.03963,0,63.8067,0.964186,60.00466,0,PMU
830,6.925000,14812.4,-1.044314,60.10375,0,14933.9,3.139474,60.04196,0,14839.6,1.038089,59.89975,0,44.6526,-0.994640,60.00117,0,53.3619,3.135446,60.00816,0,63.7911,0.965346,60.02215,0,PMU
831,6.933333,14875.4,-1.048099,59.92773,0,14844.9,3.138803,59.98718,0,14864.8,1.044986,60.13172,0,44.4763,-0.992260,60.04546,0,53.323,3.135873,60.00816,0,63.6515,0.965651,60.00583,0,PMU
832,6.941667,14812.4,-1.042727,60.10258,0,14934.7,3.140939,60.04080,0,14838.7,1.039615,59.89742,0,44.4147,-0.993541,59.97552,0,53.2069,3.137155,60.02448,0,63.6923,0.966566,60.01749,0,PMU
833,6.950000,14875.1,-1.046573,59.92656,0,14845.2,3.140329,59.98834,0,14864.9,1.046512,60.13172,0,44.2812,-0.991344,60.04196,0,53.2052,3.138497,60.02565,0,63.605,0.967116,60.01049,0,PMU
834,6.958333,14813.8,-1.041141,60.10375,0,14934.9,3.142491,60.04129,0,14839.2,1.041263,59.89975,0,44.3691,-0.989818,60.02914,0,53.2254,3.139108,60.01166,0,63.7394,0.968703,60.03031,0,PMU
835,6.966667,14875.3,-1.044803,59.93006,0,14847.1,3.142124,59.99301,0,14866.4,1.048160,60.13172,0,44.2987,-0.986645,60.06061,0,53.1576,3.142063,60.05645,0,63.7588,0.969191,60.00933,0,PMU
836,6.975000,14813.6,-1.039493,60.10141,0,14935,3.144200,60.03963,0,14840.1,1.042911,59.89975,0,44.4657,-0.987072,59.99184,0,53.2282,3.142735,60.01282,0,63.8086,0.970412,60.02331,0,PMU
837,6.983333,14877.3,-1.043216,59.92889,0,14846.6,3.143711,59.99067,0,14866.1,1.049930,60.13405,0,44.4677,-0.985058,60.03847,0,53.0618,3.144932,60.04196,0,63.7706,0.970900,60.00933,0,PMU
838,6.991667,14813.1,-1.037906,60.10141,0,14936.1,3.145786,60.03963,0,14838.6,1.044497,59.89625,0,44.6309,-0.985180,59.99767,0,52.9957,3.147495,60.04896,0,63.7398,0.971510,60.01166,0,PMU
839,7.000000,14876.6,-1.041751,59.92656,0,14847.4,3.145359,59.99184,0,14865.4,1.051394,60.13172,0,44.4825,-0.982189,60.05712,0,52.7006,3.151035,60.06761,0,63.6432,0.971938,60.00816,0,PMU
840,7.008333,14813.7,-1.036380,60.10258,0,14935.8,3.147556,60.04196,0,14839.6,1.046084,59.89859,0,44.5304,-0.983959,59.96620,0,52.3394,3.152683,60.03147,0,63.6257,0.972914,60.01865,0,PMU
841,7.016667,14877.1,-1.040164,59.92773,0,14847.8,3.146885,59.98718,0,14864.8,1.052920,60.13055,0,44.4391,-0.980419,60.06761,0,52.196,3.153721,60.01982,0,63.4714,0.972487,59.99184,0,PMU
842,7.025000,14813.4,-1.034673,60.10487,0,14938.5,3.149204,60.04430,0,14839.6,1.047610,59.89859,0,44.4809,-0.982006,59.96969,0,52.2575,3.156755,60.05795,0,63.4291,0.972853,60.00699,0,PMU
843,7.033333,14877,-1.038577,59.92544,0,14847.5,3.148655,59.98951,0,14867.2,1.054690,60.13521,0,44.4226,-0.978527,60.06644,0,52.4001,3.160601,60.07344,0,63.292,0.973036,60.00350,0,PMU
844,7.041667,14815.5,-1.033025,60.10604,0,14938.4,3.150730,60.03963,0,14838.9,1.049380,59.89859,0,44.4387,-0.979504,59.98135,0,52.591,3.161821,60.02331,0,63.1231,0.972914,59.99767,0,PMU
845,7.050000,14877,-1.036807,59.92777,0,14850.3,3.150181,59.98951,0,14866.1,1.056216,60.13055,0,44.3934,-0.976818,60.05129,0,52.7663,3.162371,60.01049,0,63.0248,0.972792,59.99767,0,PMU
846,7.058333,14815.8,-1.031499,60.10137,0,14937.7,3.152439,60.04313,0,14840.2,1.051089,59.90208,0,44.4527,-0.977734,59.98251,0,52.6888,3.162248,59.99767,0,62.9545,0.972853,60.00117,0,PMU
847,7.066667,14878.3,-1.035159,59.93010,0,14849.9,3.151768,59.98718,0,14866,1.057864,60.12939,0,44.2583,-0.974499,60.06178,0,52.6739,3.162737,60.00933,0,62.754,0.973461,60.01162,0,PMU
848,7.075000,14816.2,-1.029729,60.10370,0,14938.5,3.154026,60.04313,0,14840.2,1.052676,59.90092,0,44.1927,-0.976696,59.95804,0,52.6904,3.164141,60.02681,0,62.7362,0.973766,60.00583,0,PMU
849,7.083333,14878.6,-1.033513,59.92773,0,14849.7,3.153416,59.98834,0,14866.6,1.059573,60.13172,0,44.1902,-0.972548,60.07922,0,52.6825,3.164873,60.01399,0,62.5858,0.975414,60.03147,0,PMU
850,7.091667,14818.2,-1.028081,60.10375,0,14940.4,3.155613,60.04196,0,14840.1,1.054324,59.89975,0,44.2462,-0.972426,60.00233,0,52.6566,3.165789,60.01749,0,62.6516,0.975292,59.99767,0,PMU
851,7.100000,14879.7,-1.031682,59.93122,0,14851.5,3.155186,59.99184,0,14865.9,1.061282,60.13289,0,44.1669,-0.968764,60.06994,0,52.5906,3.166094,60.00583,0,62.6459,0.977795,60.04779,0,PMU
852,7.108333,14817.7,-1.026433,60.10025,0,14940.1,3.157366,60.04163,0,14840.1,1.055911,59.89742,0,44.1568,-0.968947,59.99650,0,52.4032,3.165911,59.99650,0,62.7213,0.977917,60.00233,0,PMU
853,7.116667,14879.6,-1.030156,59.92889,0,14851.9,3.156816,59.98951,0,14867.3,1.062869,60.13289,0,44.0916,-0.967604,60.02565,0,52.3416,3.168413,60.04779,0,62.8255,0.981579,60.06994,0,PMU
854,7.125000,14818.1,-1.024907,60.10025,0,14940.7,3.159014,60.04196,0,14841.2,1.057620,59.89975,0,44.0324,-0.966078,60.02914,0,52.3557,3.168779,60.00699,0,62.9194,0.981701,60.00233,0,PMU
855,7.133333,14880.9,-1.028631,59.92889,0,14852.9,3.158464,59.98951,0,14867.2,1.064456,60.13056,0,43.8113,-0.962172,60.07460,0,52.2144,3.170793,60.03847,0,62.9526,0.985363,60.06994,0,PMU
856,7.141667,14817.5,-1.023382,60.10025,0,14939.8,3.160723,60.04313,0,14841.7,1.059268,59.90092,0,43.7874,-0.961867,60.00583,0,52.079,3.171038,60.00466,0,62.9701,0.984386,59.98135,0,PMU
857,7.150000,14882.8,-1.026922,59.93239,0,14850.6,3.159990,59.98601,0,14866.2,1.066330,60.13489,0,43.6914,-0.960036,60.03497,0,52.1043,3.172502,60.02797,0,62.8745,0.987560,60.06062,0,PMU
858,7.158333,14816.6,-1.021612,60.10141,0,14941,3.162248,60.04313,0,14840,1.060916,59.89659,0,43.6666,-0.960158,59.99767,0,51.9166,3.172990,60.00933,0,62.8866,0.985424,59.95920,0,PMU
859,7.166667,14881.7,-1.025457,59.92656,0,14851.6,3.161638,59.98834,0,14867.3,1.067978,60.13489,0,43.7752,-0.958022,60.04080,0,51.9602,3.174577,60.03031,0,62.8921,0.988964,60.06761,0,PMU
860,7.175000,14819.3,-1.020086,60.10258,0,14940.9,3.163774,60.04080,0,14840.3,1.062686,59.89892,0,43.8243,-0.957350,60.01282,0,51.9858,3.174150,59.99184,0,62.9086,0.987988,59.98135,0,PMU
861,7.183333,14882.2,-1.023748,59.93006,0,14854.3,3.163225,59.98951,0,14865.9,1.069504,60.13022,0,43.8324,-0.956008,60.02565,0,52.0518,3.176408,60.04313,0,63.0298,0.991588,60.06877,0,PMU
862,7.191667,14819.1,-1.018499,60.10024,0,14941.1,3.165544,60.04430,0,14842.3,1.064334,59.90125,0,43.7376,-0.955580,60.00816,0,51.9399,3.177080,60.01282,0,63.0034,0.990673,59.98251,0,PMU
863,7.200000,14882.4,-1.022100,59.93123,0,14852.2,3.164812,59.98601,0,14865.6,1.071274,60.13256,0,43.6327,-0.954238,60.02565,0,52.0873,3.178911,60.03497,0,63.0331,0.993908,60.06178,0,PMU
864,7.208333,14818.5,-1.016912,60.09908,0,14940.6,3.166948,60.04080,0,14839.9,1.065798,59.89542,0,43.3771,-0.953444,60.01515,0,52.096,3.178484,59.99184,0,62.9406,0.992016,59.96386,0,PMU
865,7.216667,14883.4,-1.020574,59.93006,0,14853.4,3.166216,59.98601,0,14865.7,1.072678,60.13139,0,43.158,-0.950576,60.05479,0,52.1903,3.180620,60.04080,0,63.0685,0.995250,60.06178,0,PMU
866,7.225000,14819,-1.015325,60.10024,0,14941.1,3.168474,60.04313,0,14841,1.067307,59.89742,0,43.0302,-0.949721,60.01632,0,52.2212,3.180498,59.99767,0,62.9447,0.993969,59.97552,0,PMU
867,7.233333,14883.9,-1.019048,59.92889,0,14853.8,3.167803,59.98718,0,14865.7,1.074265,60.13289,0,42.9099,-0.949233,60.00933,0,52.2007,3.181901,60.02681,0,62.9581,0.996654,60.05129,0,PMU
868,7.241667,14818.3,-1.013738,60.10141,0,14942.1,3.170183,60.04546,0,14840.5,1.068894,59.89742,0,42.8787,-0.947585,60.03147,0,52.203,3.181901,60.00000,0,62.8748,0.995311,59.97435,0,PMU
869,7.250000,14882.4,-1.017583,59.92656,0,14852.8,3.169390,59.98485,0,14864.9,1.075730,60.13056,0,42.8242,-0.947707,59.99767,0,52.3461,3.183671,60.03380,0,62.9505,0.997753,60.04663,0,PMU
870,7.258333,14818.8,-1.012273,60.10141,0,14940.7,3.171648,60.04313,0,14841,1.070420,59.89859,0,42.9309,-0.946242,60.02798,0,52.2878,3.183427,59.99534,0,62.9211,0.998302,60.01049,0,PMU
871,7.266667,14883.4,-1.015874,59.93122,0,14853.8,3.170854,59.98485,0,14865.2,1.077317,60.13172,0,42.8592,-0.945388,60.01632,0,52.3501,3.185442,60.03847,0,62.9723,0.999828,60.02914,0,PMU
872,7.275000,14818.7,-1.010626,60.10025,0,14941,3.173235,60.04546,0,14841.1,1.072068,59.89975,0,42.9393,-0.944411,60.01865,0,52.4441,3.184892,59.98951,0,62.8641,1.000011,60.00350,0,PMU
873,7.283333,14882.5,-1.014410,59.92773,0,14853.6,3.172502,59.98601,0,14865.3,1.078842,60.12939,0,42.9738,-0.944533,59.99767,0,52.4396,3.186540,60.03147,0,62.9678,1.000011,60.00000,0,PMU
874,7.291667,14819.1,-1.009100,60.10141,0,14941.2,3.174882,60.04546,0,14840.7,1.073654,59.90092,0,43.1262,-0.942397,60.04080,0,52.4333,3.186052,59.99067,0,62.8442,1.001598,60.03031,0,PMU
875,7.300000,14881.9,-1.012884,59.92773,0,14853.4,3.174150,59.98601,0,14865.1,1.080429,60.12939,0,43.1243,-0.942109,60.00550,0,52.4184,3.187578,60.02914,0,62.9752,1.001293,59.99417,0,PMU
876,7.308333,14818.4,-1.007574,60.10141,0,14940.6,3.176530,60.04546,0,14841.4,1.075180,59.89975,0,43.1586,-0.941133,60.01865,0,52.2512,3.187028,59.98951,0,62.7779,1.003002,60.03264,0,PMU
877,7.316667,14882.5,-1.011236,59.93006,0,14853.2,3.175615,59.98251,0,14863.5,1.082016,60.13055,0,43.1001,-0.940461,60.01282,0,52.3598,3.188552,60.02910,0,62.8906,1.002330,59.98718,0,PMU
878,7.325000,14818.8,-1.005926,60.10141,0,14941.3,3.178239,60.05012,0,14842.7,1.076889,59.90209,0,43.2107,-0.940278,60.00350,0,52.3345,3.189773,60.02331,0,62.8261,1.005132,60.05351,0,PMU
879,7.333333,14883.1,-1.009649,59.92889,0,14852.1,3.177385,59.98368,0,14864,1.083908,60.13405,0,43.2175,-0.938386,60.03614,0,52.3661,3.191116,60.02565,0,62.841,1.003307,59.96514,0,PMU
880,7.341667,14819.8,-1.004339,60.10141,0,14942,3.179765,60.04546,0,14840.9,1.078476,59.89626,0,43.3487,-0.936982,60.02681,0,52.2976,3.190566,59.98951,0,62.7919,1.006109,60.05351,0,PMU
881,7.350000,14882.4,-1.008001,59.93006,0,14853.9,3.179033,59.98601,0,14863.7,1.085373,60.13172,0,43.3323,-0.937409,59.99184,0,52.3164,3.192397,60.03497,0,62.9785,1.005376,59.98601,0,PMU
882,7.358333,14819.8,-1.002819,60.09897,0,14942.7,3.181413,60.04546,0,14842.6,1.080063,59.89859,0,43.5093,-0.936982,60.00816,0,52.2196,3.191482,59.98251,0,63.0356,1.009344,60.07577,0,PMU
883,7.366667,14883.9,-1.006414,59.93133,0,14853.3,3.180681,59.98601,0,14863.9,1.087082,60.13405,0,43.442,-0.935761,60.02331,0,52.2073,3.193984,60.04779,0,63.0827,1.008672,59.98718,0,PMU
884,7.375000,14819.3,-1.001293,60.09781,0,14942,3.183000,60.04430,0,14841,1.081589,59.89509,0,43.5508,-0.934968,60.01515,0,52.26,3.193984,60.00000,0,63.1415,1.012090,60.06528,0,PMU
885,7.383333,14885.6,-1.004705,59.93483,0,14855.1,3.182329,59.98718,0,14865.3,1.088669,60.13521,0,43.4273,-0.933442,60.02914,0,52.3145,3.196304,60.04430,0,63.2472,1.011114,59.98135,0,PMU
