scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
multi,55,ATE-X,X,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,69,4.62622390841716,14.35491795273266,17.42034198832698,12.975508798263036,22.700588981606415,25.740133998624515,8.333333333333334,8.31979200519987,61.00276509951605,8.408059328,2.0356325559987454,0.6612382118499742,27049.026497835355,1348.1949467790762,47262.719999999994,1.7472983733363667,2,64,5747.625,6756,2060.828125,3.953125,45.979166666666664,0.8623613829093281,0.8409234252098048,0.7632794457274826,0.9910044977511244,1.0,13,13,0,0,0.631682735500649,,0.6944444444444445,1.922195940153743,6,6
multi,901,GridStream,gs,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,111,3.312780496344203,8.981644229133963,19.121078665193636,11.64632133077248,17.315046965377405,27.454411996586714,8.333333333333334,8.333333333333334,43.17940527049964,39.398597856,12.048046584997792,0.9330233474428363,1508.1386666666667,1351.68,47185.920000000006,31.28752086457125,1,246,6122.085365853659,7301,2411.8861788617887,4.528455284552845,57.03590785907859,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,1
multi,901,Fixed margin,fixed,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,97,3.620654664700851,8.597566728931284,15.323368330427911,11.954081001022132,16.93238282030507,23.656701669096947,8.333333333333334,8.333333333333334,45.51348522134301,42.2675824,12.05278582200117,0.8389795336548417,2724.8106666666667,1351.68,47185.920000000006,17.31713714176104,4,245,6084.0204081632655,7221,2416.285714285714,1.489795918367347,58.160544217687075,0.7118644067796609,0.7118644067796609,0.6363636363636364,0.8076923076923077,0.6666666666666666,3,2,1,0,0.0038354253835425384,0.0,4.166666666666667,833340.5757575758,6,1
multi,901,ATE-Q,Q,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,1,3.6157140057184733,5.439291753355066,11.494730002596043,11.949103336519329,13.772773584569222,19.82806333398912,8.333333333333334,8.333333333333334,42.82687185473655,42.72757232,12.055001178996463,0.8352490617256445,1971.3386666666668,1351.68,47185.920000000006,23.93597852964889,3,246,6043.333333333333,6557,2384.7601626016262,0.13008130081300814,57.52981029810298,0.5555555555555556,0.5555555555555556,1.0,0.38461538461538464,0.6666666666666666,3,2,0,0,0.0011622501162250117,0.0,8.333333333333334,833357.2333333334,6,1
multi,901,ATE-S,S,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,2,3.748005830857437,5.567745393855151,9.597617667168379,12.081377499271184,13.901378310256405,17.930950998561457,8.333333333333334,8.333333333333334,44.35097021033572,43.864011648,12.05562420500064,0.8026293097169116,2171.0293333333334,1351.68,47185.920000000006,21.734353965430838,3,246,6076.004065040651,6597,2428.040650406504,0.22357723577235772,58.423441734417345,0.7906976744186047,0.7906976744186047,1.0,0.6538461538461539,0.6666666666666666,3,2,0,0,0.00197582519758252,0.0,4.166666666666667,833347.3921568627,6,1
multi,901,ATE-M,M,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,100,3.679713834571885,8.922564057502399,33.01682133314898,12.013141997158527,17.264668151474336,41.35015466454206,8.333333333333334,8.333333333333334,47.40902310415751,42.993246368,12.056540101999417,0.826392726306486,2142.208,1351.68,47185.920000000006,22.02676864244742,3,246,6144.085365853659,7063,2443.79674796748,1.8617886178861789,59.35162601626016,0.7906976744186047,0.7906976744186047,1.0,0.6538461538461539,0.6666666666666666,3,2,0,0,0.00197582519758252,0.0,4.166666666666667,833347.3921568627,6,1
multi,901,ATE-N,N,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,6,3.6776913329958916,5.234060338771095,12.784019992977846,12.011118829832412,13.568200137451642,21.117353324370924,8.333333333333334,8.333333333333334,43.56866457929855,43.351395264,12.057476223999402,0.8220773266315097,1944.576,1351.68,47185.920000000006,24.265402843601894,2,246,6069.548780487805,6716,2409.6544715447153,0.12601626016260162,57.99525745257453,0.631578947368421,0.631578947368421,1.0,0.46153846153846156,0.3333333333333333,3,1,0,0,0.001394700139470014,0.0,8.333333333333334,833353.25,6,1
multi,901,ATE-X,X,cpu,0,0,16,96,6,15360.0,12.0,1.0,8640,53,4.937190835335059,7.400995108037029,15.068507338583004,13.270641669805627,15.734949504039832,23.40184066997608,8.333333333333334,8.333333333333334,58.1560545152974,53.240646016,12.058781476996955,0.6233978530265614,2247.2000000000003,1351.68,47185.920000000006,20.99765040939836,3,244,6474.331967213115,6796,2746.127049180328,0.07377049180327869,70.51912568306011,0.8695652173913044,0.8695652173913044,1.0,0.7692307692307693,0.6666666666666666,3,2,0,0,0.0023245002324500234,0.0,4.166666666666667,833345.2833333333,6,1
multi,907,GridStream,gs,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,1,3.263314338255441,5.933688941731818,11.174355007824488,11.596804168220842,14.267549913056426,19.507688339217566,8.333333333333334,8.333333333333334,38.92031672624094,32.931178272,10.050125397996453,0.9329295814487583,1700.0064000000002,1351.68,47185.92,27.75631903503422,2,210,5934.509523809524,6597,2288.947619047619,1.2095238095238094,53.18015873015873,0.4827586206896552,0.4097222222222222,1.0,0.3181818181818182,0.5,4,2,0,0,0.000977107761027359,0.0,0.0,666782.75,6,4
multi,907,Fixed margin,fixed,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,3,3.595229831262259,5.424925625484325,10.010537662310526,11.928703992452938,13.759428696939716,18.343870993703604,8.333333333333334,8.333333333333334,42.41112700479182,35.385528191999995,10.05396620999818,0.8443683556535614,1853.1712,1351.68,47185.92,25.462256266447483,2,209,5997.535885167464,6448,2342.684210526316,0.22488038277511962,55.5438596491228,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-Q,Q,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,3,3.65177300045616,5.879915721525322,13.312097660673317,11.985253331658896,14.213271372791496,21.645430999342352,8.333333333333334,8.333333333333334,43.24169272390766,35.72301104,10.052007977996254,0.8354820386094989,1853.1712,1351.68,47185.92,25.462256266447483,2,210,6026.771428571428,6518,2358.7571428571428,0.4238095238095238,56.411904761904765,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-S,S,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,4,3.7547283318417612,5.7225716701214004,12.305824660870712,12.088110997865442,14.05682904129207,20.639157999539748,8.333333333333334,8.333333333333334,44.590137228078675,36.62473776,10.052206991997082,0.8029263582572578,1853.1712,1351.68,47185.92,25.462256266447483,2,208,6051.211538461538,6557,2398.6153846153848,0.34134615384615385,57.379006410256416,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-M,M,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,2,3.647303001343971,5.591371159243871,9.699689668195788,11.980662333371583,13.92691341075987,18.033022999588866,8.333333333333334,8.333333333333334,43.2137315143215,35.788137567999996,10.052117389997875,0.8304981390949709,1853.1712,1351.68,47185.92,25.462256266447483,2,210,6025.833333333333,6518,2370.8761904761905,0.4095238095238095,56.01190476190476,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-N,N,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,1,3.6895561643177643,5.39231465219928,12.535006004327442,12.022994666040177,13.727231883458437,20.86833933572052,8.333333333333334,8.333333333333334,43.66245783912745,36.145717407999996,10.052217839998775,0.8211244932121924,1853.1712,1351.68,47185.92,25.462256266447483,2,210,6034.438095238095,6478,2377.3761904761905,0.5476190476190477,56.87936507936508,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-X,X,cpu,0,0,16,96,6,15360.0,10.0,1.0,7200,48,4.920833169308025,7.679375773223002,17.32165367138805,13.254253666673321,16.013159744979927,25.654987002781127,8.333333333333334,8.333333333333334,58.05516165386506,44.274771104,10.055461483003455,0.6220067533438338,1853.1712,1351.68,47185.92,25.462256266447483,2,207,6430.855072463768,6796,2699.4685990338166,0.4106280193236715,68.98711755233495,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,971,GridStream,gs,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,0,3.9164910012914333,4.743403324391693,4.900519998045638,12.240990003192564,13.28374716322287,13.287040004797745,8.333333333333334,6.4,45.27455895835634,0.894537152,0.26057418800337473,0.9308129674388097,1347.5411236915188,1347.5411236915188,61440.0,45.59415584415584,0,32,4886.84375,6050,1347.5625,0.0,10.510416666666666,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,3
multi,971,Fixed margin,fixed,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,0,4.376284501631744,5.963454921366067,7.240593004098628,12.713058000372257,14.292136361036679,15.590593007800635,8.333333333333334,6.4,49.99790624528291,0.9559588800000001,0.2646569259959506,0.8608868066576889,10682.435377056185,1347.5411236915188,61440.0,5.751497465827062,1,32,4641.625,5103,1154.46875,0.0,11.229166666666666,0.8695652173913043,0.8518518518518517,0.8333333333333334,0.9090909090909091,1.0,3,3,0,0,0.08794466403162055,0.0,2.777777777777778,500002.9472222223,6,3
multi,971,ATE-Q,Q,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,2,4.225576500175521,7.104914352967207,9.775646998605225,12.547038993943715,15.611214051095846,18.07564699993236,8.333333333333334,6.4,50.97576813152825,0.941952608,0.26462351699592546,0.8535364041842092,9447.00704977569,1347.5411236915188,61440.0,6.503647099687392,1,32,4631.625,5183,1145.78125,0.40625,10.859375,0.9523809523809523,0.9333333333333332,1.0,0.9090909090909091,1.0,3,3,0,0,0.07312252964426878,0.0,2.777777777777778,500003.75,6,3
multi,971,ATE-S,S,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,1,4.368455996882403,5.41115030682705,9.004469000501558,12.698895996436477,14.290628187954992,18.054469001071993,8.333333333333334,6.4,51.1040904015577,0.970315104,0.26574687600077596,0.8246618837369393,9447.00704977569,1347.5411236915188,61440.0,6.503647099687392,1,32,4675.46875,5183,1175.40625,0.03125,12.34375,0.9523809523809523,0.9333333333333332,1.0,0.9090909090909091,1.0,3,3,0,0,0.07312252964426878,0.0,2.777777777777778,500003.75,6,3
multi,971,ATE-M,M,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,0,4.24267250491539,5.500042322310042,6.162944002426229,12.57725150207989,13.943096774091824,14.462944003753364,8.333333333333334,6.4,49.851355333625435,0.957061376,0.2636039049975807,0.8450080306961003,9447.00704977569,1347.5411236915188,61440.0,6.503647099687392,1,32,4676.46875,5223,1176.78125,1.0,12.359375,0.9523809523809523,0.9333333333333332,1.0,0.9090909090909091,1.0,3,3,0,0,0.07312252964426878,0.0,2.777777777777778,500003.75,6,3
multi,971,ATE-N,N,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,0,4.307928993512178,5.353537136761593,6.800233997637406,12.63437599845929,13.793137988395753,15.150234001339413,8.333333333333334,6.4,50.268726111556,0.959037536,0.263675873997272,0.8410182696830323,9447.00704977569,1347.5411236915188,61440.0,6.503647099687392,1,32,4662.78125,5183,1164.53125,0.53125,10.770833333333334,0.9,0.8857142857142857,1.0,0.8181818181818182,1.0,3,3,0,0,0.06587615283267458,0.0,5.555555555555556,500004.06944444444,6,3
multi,971,ATE-X,X,cpu,0,0,16,96,6,20000.0,0.23405,1.0,168,17,5.46703099826118,15.195516725070776,15.316809993237257,13.815167996654054,23.555871588760052,23.666809996939264,8.333333333333334,6.4,71.25488075845558,1.143094432,0.2660386599964113,0.6378300224780287,11504.41358684042,1347.5411236915188,61440.0,5.340559041642898,1,32,4735.875,5302,1212.625,0.0,14.817708333333334,0.7692307692307692,0.7666666666666666,0.6666666666666666,0.9090909090909091,1.0,3,3,0,0,0.1103425559947299,0.0,2.777777777777778,500002.3305555556,6,3
