report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
877,7.316667,14984,2.271851,60.08393,0,14857.1,4.365107,59.89625,0,15226.2,0.178095,60.07227,0,68.0494,1.981779,60.22031,1,57.3556,4.009503,60.14221,1,54.0222,-0.236913,59.67948,1,POW
878,7.325000,15055.5,2.269105,59.94754,0,14851.3,4.372309,60.13755,0,15138.3,0.176142,59.96270,0,67.9809,1.982326,60.01045,1,57.7355,4.011517,60.03847,1,55.5891,-0.211891,60.47788,1,POW
879,7.333333,14988,2.273438,60.08276,0,14861.9,4.366755,59.89392,0,15229.6,0.179743,60.06877,0,66.2848,1.991848,60.18185,1,55.6206,4.020489,60.17136,1,52.2697,-0.227638,59.69926,1,POW
880,7.341667,15066.4,2.271058,59.95454,0,14861.2,4.374140,60.14105,0,15148.3,0.177973,59.96620,0,66.5909,1.995510,60.06994,1,56.4659,4.025660,60.09876,1,54.2605,-0.200739,60.51373,1,POW
881,7.350000,14992.8,2.275513,60.08509,0,14866.2,4.368586,59.89392,0,15234.3,0.181635,60.06994,0,65.3304,2.005824,60.19699,1,54.8063,4.036280,60.20283,1,51.2616,-0.212868,59.76836,1,POW
882,7.358333,15063.4,2.272584,59.94405,0,14861.3,4.375483,60.13172,0,15148.2,0.179621,59.96153,0,67.0385,2.005458,59.99301,1,55.9918,4.040430,60.07926,1,54.0581,-0.202553,60.19700,1,POW
883,7.366667,14990.6,2.276551,60.07577,0,14865.8,4.369684,59.88926,0,15232.1,0.182856,60.06178,0,65.9884,1.990139,59.70742,1,55.609,4.036280,59.92074,1,51.1983,-0.225807,59.55588,1,POW
884,7.375000,15073,2.274232,59.95570,0,14867.6,4.377314,60.14571,0,15154.7,0.181147,59.96736,0,65.4269,2.013986,60.45545,1,55.1782,4.045191,60.17018,1,52.9499,-0.183649,60.80515,1,POW
885,7.383333,14998,2.278687,60.08509,0,14870.8,4.371820,59.89509,0,15239.7,0.184809,60.06994,0,63.8398,2.022409,60.16086,1,53.3385,4.053612,60.16082,1,49.7598,-0.198786,59.71092,1,POW
886,7.391667,15076.9,2.275818,59.94522,0,14870.3,4.379023,60.13755,0,15158,0.182795,59.96153,0,64.1074,2.024667,60.04313,1,53.8542,4.057274,60.06994,1,51.5645,-0.170771,60.53504,1,POW
887,7.400000,15003.7,2.280701,60.09325,0,14875.9,4.373957,59.90325,0,15244.2,0.186945,60.07926,0,62.5619,2.035714,60.21098,1,52.0678,4.063194,60.11307,1,48.6251,-0.186395,59.70159,1,POW
888,7.408333,15076.5,2.277893,59.94638,0,14871,4.380975,60.13405,0,15159.4,0.184992,59.96270,0,62.8248,2.035714,60.00000,1,52.6579,4.064415,60.02331,1,50.4229,-0.162655,60.45340,1,POW
889,7.416667,15003.2,2.282227,60.08276,0,14875.5,4.375483,59.89509,0,15244.1,0.188471,60.06644,0,61.4074,2.044623,60.17015,1,50.8665,4.069786,60.10258,1,47.5558,-0.182123,59.62819,1,POW
890,7.425000,15082,2.279663,59.95104,0,14874.9,4.382745,60.13871,0,15163.9,0.186640,59.96503,0,61.7973,2.041635,59.94292,1,51.529,4.069359,59.99184,1,49.4912,-0.159359,60.43476,1,POW
891,7.433333,15009.7,2.284424,60.09092,0,14879.7,4.377619,59.90209,0,15249.4,0.190546,60.07460,0,60.1493,2.048590,60.13285,1,49.7713,4.071922,60.04896,1,46.598,-0.181696,59.57340,1,POW
892,7.441667,15082.3,2.281556,59.94521,0,14874.3,4.384638,60.13405,0,15162.8,0.188410,59.95920,0,60.2877,2.042733,59.88814,1,50.0974,4.068321,59.93122,1,48.2503,-0.163876,60.34034,1,POW
893,7.450000,15013.4,2.286133,60.08743,0,14883.8,4.379450,59.90092,0,15252.1,0.192316,60.07460,0,58.9137,2.049079,60.12119,1,48.3701,4.069298,60.01865,1,45.489,-0.186945,59.55942,1,POW
894,7.458333,15081.8,2.283448,59.94871,0,14874.1,4.386469,60.13405,0,15162.5,0.190302,59.96153,0,59.2302,2.042306,59.87065,1,49.0455,4.066124,59.93939,1,47.2913,-0.167294,60.37530,1,POW
895,7.466667,15012.9,2.287598,60.07927,0,14883.9,4.380975,59.89509,0,15251.6,0.193842,60.06761,0,58.1237,2.051398,60.17365,1,47.5903,4.070091,60.07576,1,44.7665,-0.188471,59.59555,1,POW
896,7.475000,15086.2,2.285218,59.95454,0,14877.8,4.388300,60.13988,0,15166.2,0.192072,59.96620,0,58.9134,2.046637,59.90908,1,48.6509,4.071739,60.03147,1,46.9319,-0.164181,60.46390,1,POW
897,7.483333,15013.9,2.289429,60.08043,0,14885.6,4.382745,59.89392,0,15253.9,0.195673,60.06877,0,58.0604,2.056342,60.18534,1,47.3972,4.076744,60.09559,1,44.7199,-0.180536,59.68764,1,POW
898,7.491667,15086.4,2.286682,59.94754,0,14879,4.389703,60.13289,0,15168.5,0.193537,59.95920,0,58.9924,2.054022,59.95570,1,48.461,4.080467,60.07111,1,46.9796,-0.155453,60.47905,1,POW
899,7.500000,15016.6,2.290894,60.08043,0,14888.1,4.384271,59.89625,0,15256.3,0.197199,60.06994,0,58.4172,2.065558,60.22031,1,47.6065,4.088079,60.14538,1,44.983,-0.168942,59.74238,1,POW
900,7.508333,15089.2,2.288269,59.94988,0,14880.7,4.391329,60.13480,0,15170.7,0.195123,59.96037,0,59.5095,2.062384,59.93938,1,48.926,4.090520,60.04663,1,47.4302,-0.144162,60.47326,1,POW
901,7.516667,15018.2,2.292176,60.07460,0,14888.4,4.385675,59.89201,0,15256.3,0.198419,60.06295,0,58.8541,2.073431,60.21099,1,48.0026,4.098333,60.14921,1,45.4227,-0.158078,59.73423,1,POW
902,7.525000,15093,2.289856,59.95570,0,14883.6,4.392977,60.13946,0,15172.9,0.196649,59.96620,0,59.8718,2.070135,59.93705,1,49.2895,4.099248,60.01749,1,47.8412,-0.134536,60.44962,1,POW
903,7.533333,15017.4,2.293760,60.07456,0,14888.6,4.387262,59.89085,0,15255.3,0.200006,60.06411,0,59.0911,2.078175,60.15354,1,48.2914,4.103704,60.08509,1,45.6787,-0.150571,59.69376,1,POW
904,7.541667,15093.5,2.291260,59.95225,0,14884.7,4.394442,60.13713,0,15172.8,0.198175,59.96503,0,59.8952,2.073065,59.90242,1,49.2885,4.101567,59.95920,1,47.7905,-0.132278,60.34937,1,POW
905,7.550000,15017.3,2.295408,60.07922,0,14889.2,4.388849,59.89318,0,15256.7,0.201637,60.06612,0,59.1069,2.079945,60.13139,1,48.2024,4.105107,60.06761,1,45.6452,-0.147885,59.70192,1,POW
906,7.558333,15095,2.292847,59.95108,0,14886,4.396029,60.13713,0,15174.8,0.199701,59.96302,0,60.1402,2.078175,59.96620,1,49.3259,4.106267,60.02215,1,47.8485,-0.128371,60.37269,1,POW
907,7.566667,15018.9,2.297300,60.08505,0,14890.6,4.390780,59.89975,0,15258.7,0.203590,60.07428,0,59.5411,2.087635,60.18068,1,48.4328,4.111577,60.10141,1,45.8774,-0.141232,59.75437,1,POW
908,7.575000,15093,2.294554,59.94754,0,14883.9,4.397616,60.13056,0,15172.7,0.201393,59.95804,0,60.3273,2.084156,59.93356,1,49.418,4.112371,60.01515,1,47.9619,-0.121963,60.36802,1,POW
909,7.583333,15017.8,2.298765,60.08043,0,14889.6,4.392245,59.89742,0,15257.7,0.205116,60.07111,0,59.5328,2.091419,60.13871,1,48.3844,4.116336,60.07573,1,45.8766,-0.134963,59.75172,1,POW
910,7.591667,15094.8,2.296080,59.94871,0,14885.4,4.399203,60.13289,0,15174.2,0.202980,59.95920,0,60.1878,2.087208,59.91957,1,49.3218,4.115359,59.98135,1,47.8552,-0.118301,60.31823,1,POW
911,7.600000,15018.5,2.300474,60.08393,0,14888.9,4.393954,59.89975,0,15257.2,0.206825,60.07344,0,59.2399,2.093494,60.12006,1,48.2001,4.118228,60.05479,1,45.647,-0.134109,59.69809,1,POW
912,7.608333,15092.6,2.297545,59.94405,0,14883.6,4.400607,60.12706,0,15171.5,0.204445,59.95454,0,59.8197,2.089527,59.92424,1,48.9909,4.117373,59.98368,1,47.4947,-0.117813,60.31123,1,POW
913,7.616667,15022,2.302061,60.08626,0,14892.9,4.395724,59.90675,0,15260.2,0.208534,60.07810,0,59.2359,2.095630,60.11656,1,48.0096,4.118228,60.01632,1,45.4292,-0.132522,59.71908,1,POW
914,7.625000,15090.9,2.299315,59.94754,0,14882.2,4.402437,60.12822,0,15171.1,0.206337,59.95804,0,59.7406,2.090870,59.90908,1,49.0055,4.116275,59.96270,1,47.2419,-0.116287,60.31007,1,POW
915,7.633333,15021.7,2.303282,60.07577,0,14892.9,4.396944,59.89509,0,15260.5,0.209877,60.06761,0,58.8909,2.097461,60.12589,1,47.8483,4.116702,60.00816,1,45.0479,-0.132461,59.69110,1,POW
916,7.641667,15094.2,2.301146,59.95920,0,14883.9,4.404146,60.13755,0,15174.8,0.208046,59.96503,0,59.3653,2.093006,59.91491,1,48.6318,4.117800,60.02098,1,46.8858,-0.115920,60.31589,1,POW
917,7.650000,15020.8,2.304869,60.07111,0,14890.8,4.398470,59.89160,0,15259.5,0.211281,60.06178,0,58.5118,2.099353,60.12123,1,47.5317,4.119876,60.03963,1,44.7008,-0.130630,59.71908,1,POW
918,7.658333,15096.5,2.302488,59.95454,0,14885.1,4.405672,60.13755,0,15175.7,0.209389,59.96386,0,59.1271,2.095813,59.93239,1,48.3194,4.120547,60.01282,1,46.583,-0.113662,60.32405,1,POW
919,7.666667,15021.9,2.306395,60.07460,0,14892.6,4.399996,59.89160,0,15260.4,0.212868,60.06644,0,58.4132,2.102527,60.12822,1,47.3468,4.122378,60.03497,1,44.503,-0.127944,59.72724,1,POW
920,7.675000,15097.2,2.303892,59.95221,0,14886.4,4.407015,60.13405,0,15176.9,0.210792,59.96037,0,58.9754,2.098865,59.93006,1,48.1429,4.124148,60.03380,1,46.4175,-0.110366,60.33571,1,POW
921,7.683333,15022.7,2.307859,60.07577,0,14893.8,4.401461,59.89393,0,15262.5,0.214393,60.06878,0,58.2372,2.104969,60.11657,1,47.208,4.125125,60.01865,1,44.3097,-0.124831,59.72374,1,POW
922,7.691667,15096.5,2.305418,59.95337,0,14886.4,4.408541,60.13521,0,15177.9,0.212440,59.96270,0,58.8835,2.101490,59.93356,1,47.9181,4.125186,60.00117,1,45.7653,-0.109024,60.30191,1,POW
923,7.700000,15024.3,2.309141,60.07110,0,14895.4,4.402865,59.89159,0,15264.3,0.215797,60.06411,0,58.4126,2.108751,60.13867,1,47.0524,4.128787,60.06878,1,43.7292,-0.121169,59.76803,1,POW
924,7.708333,15099.6,2.307005,59.95921,0,14887.5,4.410128,60.13872,0,15180.2,0.213966,59.96503,0,59.1242,2.108507,59.99534,1,48.0697,4.131838,60.05828,1,45.8047,-0.101030,60.38463,1,POW
925,7.716667,15023.7,2.310484,60.06644,0,14893.8,4.404146,59.88576,0,15263.6,0.217018,60.05828,0,58.5572,2.115770,60.13872,1,47.2829,4.138369,60.12473,1,43.9326,-0.111648,59.79721,1,POW
926,7.725000,15103.7,2.308348,59.95921,0,14890.6,4.411471,60.13988,0,15183.3,0.215248,59.96620,0,59.3405,2.115037,59.98601,1,48.341,4.142641,60.08160,1,46.0375,-0.092546,60.36482,1,POW
927,7.733333,15024.1,2.312254,60.07460,0,14895.6,4.405794,59.89159,0,15265.8,0.218788,60.06760,0,58.7931,2.121019,60.11424,1,47.5469,4.144472,60.03497,1,44.2323,-0.102007,59.81932,1,POW
928,7.741667,15103.5,2.309446,59.94638,0,14890.6,4.412569,60.12939,0,15182.6,0.216347,59.95338,0,59.5316,2.120897,59.99767,1,48.4408,4.150082,60.10713,1,46.1017,-0.086016,60.30540,1,POW
929,7.750000,15028.8,2.313841,60.08393,0,14900.3,4.407442,59.90208,0,15269.4,0.220497,60.07926,0,58.9678,2.127000,60.11656,1,47.7574,4.150936,60.01632,1,44.3529,-0.095171,59.82515,1,POW
930,7.758333,15106,2.311277,59.95104,0,14894,4.414400,60.13289,0,15185.4,0.218238,59.95687,0,59.5205,2.125535,59.97202,1,48.3362,4.153927,60.05712,1,46.058,-0.081011,60.27043,1,POW
931,7.766667,15028,2.315611,60.08276,0,14899.2,4.409212,59.90092,0,15268.3,0.222267,60.07694,0,58.7922,2.130662,60.09792,1,47.5915,4.153317,59.98834,1,44.1315,-0.091631,59.79717,1,POW
932,7.775000,15106.9,2.313169,59.95337,0,14894,4.416170,60.13289,0,15186.9,0.220069,59.95804,0,59.3761,2.130052,59.98834,1,48.3489,4.156369,60.05828,1,45.8289,-0.077410,60.27160,1,POW
933,7.783333,15027.4,2.317442,60.08160,0,14897.7,4.411043,59.90208,0,15268.2,0.224098,60.07694,0,58.782,2.135484,60.10375,1,47.5461,4.156491,60.00233,1,43.8924,-0.087786,59.80183,1,POW
934,7.791667,15104.6,2.314573,59.94521,0,14891,4.417633,60.12585,0,15183.7,0.221595,59.95221,0,59.2449,2.133958,59.97086,1,48.1758,4.159848,60.06411,1,45.4305,-0.074486,60.25401,1,POW
935,7.800000,15032,2.318845,60.08160,0,14901.6,4.412691,59.90562,0,15270.3,0.225624,60.07693,0,58.6386,2.139018,60.09664,1,47.3288,4.160458,60.01166,1,43.5894,-0.085161,59.79612,1,POW
936,7.808333,15102.5,2.316404,59.95337,0,14889.1,4.419525,60.13052,0,15181.6,0.223426,59.95804,0,58.8496,2.136033,59.94299,1,47.8816,4.162594,60.04079,1,45.015,-0.072350,60.24468,1,POW
937,7.816667,15029.8,2.320005,60.06877,0,14899.9,4.413790,59.89047,0,15268.6,0.226844,60.06528,0,58.0664,2.141276,60.10014,1,47.1251,4.159298,59.93706,1,42.9462,-0.085650,59.74599,1,POW
938,7.825000,15106.5,2.317991,59.96153,0,14892.8,4.421112,60.13984,0,15185.7,0.225074,59.96620,0,58.4675,2.139934,59.97435,1,47.6407,4.162411,60.05944,1,44.5534,-0.070275,60.29364,1,POW
939,7.833333,15032.1,2.321836,60.07344,0,14902,4.415621,59.89513,0,15271.2,0.228614,60.06761,0,57.8214,2.146830,60.13172,1,46.8584,4.166073,60.06994,1,42.725,-0.078997,59.83342,1,POW
940,7.841667,15107.3,2.319578,59.95687,0,14892,4.422760,60.13634,0,15185.5,0.226600,59.96153,0,58.5553,2.151225,60.08393,1,47.62,4.170711,60.08859,1,44.4073,-0.062584,60.31346,1,POW
941,7.850000,15032.2,2.323240,60.06994,0,14901,4.416964,59.88930,0,15271,0.229957,60.06411,0,58.1006,2.158488,60.13871,1,46.9172,4.174801,60.07810,1,42.8146,-0.068688,59.88343,1,POW
942,7.858333,15108,2.320860,59.95454,0,14892.4,4.424042,60.13518,0,15186.3,0.227882,59.96037,0,58.527,2.153849,59.91141,1,47.6603,4.179193,60.08389,1,44.5277,-0.053734,60.28559,1,POW
943,7.866667,15032.1,2.324565,60.07077,0,14901.3,4.418304,59.89043,0,15270.9,0.231300,60.06528,0,57.9824,2.159892,60.11540,1,47.0341,4.182489,60.06295,1,42.8532,-0.062096,59.84031,1,POW
944,7.875000,15109.5,2.322080,59.95254,0,14893.2,4.425201,60.13172,0,15186.9,0.229042,59.95687,0,58.5005,2.158976,59.98251,1,47.655,4.185663,60.06061,1,44.4339,-0.048668,60.25644,1,POW
945,7.883333,15033.9,2.325786,60.07077,0,14903.5,4.419586,59.89276,0,15271.6,0.232579,60.06757,0,57.8934,2.164469,60.10491,1,46.8498,4.188409,60.05246,1,42.6784,-0.056359,59.85312,1,POW
946,7.891667,15110.5,2.323423,59.95487,0,14895.4,4.426666,60.13522,0,15188.3,0.230445,59.95924,0,58.352,2.164164,59.99417,1,47.3782,4.190240,60.03497,1,44.2151,-0.042506,60.26457,1,POW
947,7.900000,15034.8,2.327190,60.07194,0,14904.9,4.420990,59.89159,0,15273.6,0.233922,60.06640,0,57.6772,2.169533,60.10254,1,46.4325,4.193902,60.06994,1,42.4472,-0.050438,59.84850,1,POW
948,7.908333,15114.7,2.325054,59.95920,0,14899.2,4.428253,60.13872,0,15193.5,0.232093,59.96507,0,58.1802,2.169289,59.99534,1,47.0944,4.196710,60.05362,1,43.9469,-0.037135,60.25408,1,POW
949,7.916667,15034.7,2.329021,60.07577,0,14905.1,4.422699,59.89392,0,15275.1,0.235753,60.06990,0,57.537,2.175331,60.11540,1,46.2948,4.199518,60.05362,1,42.2338,-0.044215,59.86478,1,POW
950,7.925000,15115.5,2.326396,59.94988,0,14899.1,4.429596,60.13172,0,15192.9,0.233373,59.95454,0,58.1051,2.176064,60.01399,1,46.89,4.206231,60.12822,1,43.7557,-0.029689,60.27743,1,POW
951,7.933333,15040.5,2.330730,60.08276,0,14909.8,4.424530,59.90325,0,15279.1,0.237462,60.07810,0,57.6837,2.182778,60.12823,1,46.3489,4.208716,60.04746,1,42.2847,-0.033473,59.92773,1,POW
952,7.941667,15116.2,2.328166,59.95104,0,14899.7,4.431305,60.12939,0,15193.5,0.235082,59.95454,0,58.2266,2.182472,59.99417,1,46.966,4.214332,60.10724,1,43.9824,-0.020778,60.24246,1,POW
953,7.950000,15037.3,2.331767,60.06878,0,14907.3,4.425567,59.89043,0,15276.1,0.238500,60.06528,0,57.7485,2.189064,60.12589,1,46.2853,4.218116,60.07227,1,42.222,-0.024440,59.93006,1,POW
954,7.958333,15120.3,2.329448,59.95570,0,14904.3,4.432709,60.13639,0,15197.2,0.236364,59.95920,0,58.496,2.190590,60.02914,1,47.0184,4.224890,60.12939,1,44.2348,-0.007856,60.31673,1,POW
955,7.966667,15041.1,2.333598,60.07927,0,14911.6,4.427459,59.89975,0,15279.9,0.240392,60.07693,0,58.0094,2.196999,60.12240,1,46.4494,4.227576,60.05129,1,42.4646,-0.013410,59.89392,1,POW
956,7.975000,15116.8,2.331096,59.95221,0,14901.5,4.434234,60.12939,0,15194.1,0.238073,59.95570,0,58.3215,2.197060,60.00117,1,46.9168,4.232825,60.10025,1,44.0728,-0.000471,60.24712,1,POW
957,7.983333,15041,2.335063,60.07577,0,14910.9,4.428924,59.89859,0,15279.5,0.241796,60.07111,0,57.7393,2.203878,60.13022,1,46.2286,4.237158,60.08276,1,42.3589,-0.004438,59.92423,1,POW
958,7.991667,15116.4,2.332805,59.95687,0,14899.9,4.435821,60.13172,0,15194.4,0.239598,59.95804,0,57.7038,2.201193,59.94871,1,46.7559,4.240208,60.05824,1,43.9195,0.006879,60.21615,1,POW
959,8.000000,15042.4,2.336589,60.07227,0,14912,4.430267,59.89393,0,15281.2,0.243261,60.06994,0,57.0465,2.208883,60.14688,1,46.0964,4.245762,60.10608,1,42.1908,0.001813,59.90325,1,POW
960,8.008333,15117.7,2.334270,59.95570,0,14900.7,4.437225,60.13288,0,15195.5,0.240941,59.95570,0,57.5292,2.210043,60.02215,1,46.7579,4.250462,60.08976,1,43.8542,0.015895,60.26894,1,POW
961,8.016667,15045.8,2.337871,60.06878,0,14915,4.431671,59.89393,0,15282.8,0.244542,60.06878,0,57.0723,2.217794,60.14804,1,46.0855,4.256260,60.11073,1,42.1508,0.012983,59.94438,1,POW
962,8.025000,15122.4,2.335857,59.96153,0,14905.5,4.439056,60.14104,0,15198.9,0.242650,59.96386,0,57.4969,2.218465,60.01282,1,46.6651,4.260593,60.08276,1,43.7581,0.026515,60.25845,1,POW
963,8.033333,15045.3,2.339397,60.06761,0,14915.2,4.433197,59.88810,0,15282.7,0.246129,60.06644,0,56.7899,2.226095,60.14571,1,45.8196,4.264561,60.07577,1,41.8608,0.023097,59.93472,1,POW
964,8.041667,15124.5,2.337200,59.95804,0,14906.7,4.440338,60.13638,0,15201.4,0.243993,59.95920,0,57.089,2.226156,60.00117,1,46.2032,4.268772,60.08043,1,43.1994,0.035670,60.24013,1,POW
965,8.050000,15047.6,2.340983,60.07227,0,14917.1,4.434722,59.89276,0,15285.4,0.247594,60.06878,0,56.2915,2.234393,60.15733,1,45.2751,4.273577,60.09176,1,41.3467,0.032985,59.94871,1,POW
966,8.058333,15128.6,2.338847,59.95921,0,14910.6,4.441925,60.13755,0,15206.1,0.245519,59.96037,0,56.6148,2.235492,60.02098,1,45.6837,4.280596,60.13405,1,42.6595,0.046288,60.25408,1,POW
967,8.066667,15048.4,2.342631,60.07227,0,14918.8,4.436370,59.89392,0,15286.8,0.249303,60.07227,0,55.8889,2.244586,60.17369,1,44.7677,4.284868,60.08160,1,40.8023,0.044947,59.97440,1,POW
968,8.075000,15128.7,2.340190,59.95337,0,14911.1,4.443267,60.13172,0,15205.7,0.246923,59.95454,0,56.1794,2.246417,60.03497,1,45.1503,4.294267,60.17951,1,42.0975,0.058434,60.25757,1,POW
969,8.083333,15052.6,2.343913,60.07111,0,14922.2,4.437713,59.89392,0,15290.1,0.250584,60.06994,0,55.5524,2.255816,60.17951,1,44.4633,4.298357,60.07810,1,40.4077,0.059227,60.01515,1,POW
970,8.091667,15134.1,2.341594,59.95570,0,14916.1,4.444732,60.13405,0,15210.3,0.248387,59.95804,0,55.8742,2.257342,60.02914,1,44.8741,4.308425,60.19230,1,41.6868,0.072289,60.24945,1,POW
971,8.100000,15054.4,2.345439,60.07344,0,14924.7,4.439239,59.89509,0,15292.8,0.252232,60.07344,0,55.2162,2.268250,60.20833,1,44.0768,4.310867,60.04663,1,40.0446,0.074059,60.03380,1,POW
972,8.108333,15135.2,2.342937,59.95221,0,14917.2,4.446014,60.12939,0,15211.6,0.249791,59.95337,0,55.5004,2.271363,60.05945,1,44.387,4.326064,60.29025,1,41.2766,0.089190,60.28898,1,POW
973,8.116667,15055.8,2.346904,60.07577,0,14927.1,4.440643,59.89742,0,15295.1,0.253758,60.07577,0,54.8885,2.283631,60.23430,1,43.7494,4.328322,60.04313,1,39.6382,0.092485,60.06294,1,POW
974,8.125000,15137.5,2.344401,59.95221,0,14920.1,4.447418,60.12939,0,15215,0.251256,59.95221,0,55.1357,2.287293,60.06994,1,43.8975,4.343869,60.29692,1,40.815,0.107012,60.27743,1,POW
975,8.133333,15060.5,2.348247,60.07344,0,14931.2,4.442047,59.89742,0,15299.4,0.255162,60.07460,0,54.4807,2.300596,60.25408,1,43.1833,4.349423,60.10607,1,39.1635,0.113113,60.11653,1,POW
976,8.141667,15145.4,2.346110,59.95920,0,14926.1,4.449109,60.13489,0,15221.7,0.252904,59.95687,0,54.7232,2.305784,60.09908,1,43.5369,4.367609,60.34733,1,40.2616,0.130019,60.32289,1,POW
977,8.150000,15068.7,2.350322,60.08043,0,14938.5,4.444122,59.90475,0,15306,0.257176,60.08160,0,54.0175,2.320188,60.27510,1,42.6656,4.373346,60.10957,1,38.616,0.138381,60.15970,1,POW
978,8.158333,15144.1,2.347697,59.94988,0,14926,4.450818,60.12789,0,15220,0.254613,59.95104,0,53.909,2.325725,60.10574,1,42.6586,4.394137,60.39707,1,39.4452,0.156613,60.34820,1,POW
979,8.166667,15073.6,2.351481,60.07227,0,14943.1,4.445404,59.89659,0,15310.1,0.258458,60.07344,0,53.1625,2.343242,60.33455,1,41.8078,4.401644,60.14338,1,37.582,0.166378,60.18651,1,POW
980,8.175000,15150.8,2.349528,59.96270,0,14932.5,4.452649,60.13838,0,15227.3,0.256444,59.96153,0,53.0937,2.349040,60.11074,1,41.875,4.421661,60.38230,1,38.5222,0.184626,60.34850,1,POW
981,8.183333,15074.7,2.353068,60.06761,0,14945.1,4.446929,59.89076,0,15311.9,0.259984,60.06761,0,52.1858,2.365180,60.30825,1,40.6805,4.428436,60.12939,1,36.4951,0.195123,60.20049,1,POW
982,8.191667,15155.8,2.350993,59.96037,0,14936.8,4.454114,60.13722,0,15232.2,0.257848,59.95920,0,52.1222,2.369697,60.08626,1,40.725,4.448577,60.38467,1,37.3822,0.209572,60.27594,1,POW
983,8.200000,15080.4,2.354655,60.06994,0,14950.9,4.448577,59.89426,0,15317.8,0.261632,60.07227,0,51.2894,2.385199,60.29608,1,39.7559,4.451612,60.05795,1,35.4967,0.218788,60.17601,1,POW
984,8.208333,15160.8,2.352763,59.96386,0,14940.8,4.455884,60.13955,0,15236.8,0.259557,59.96037,0,51.25,2.388111,60.05562,1,39.7545,4.471570,60.38117,1,36.3851,0.231483,60.24246,1,POW
985,8.216667,15082.3,2.356118,60.06407,0,14952,4.450025,59.88809,0,15318.8,0.263036,60.06644,0,50.4246,2.400990,60.24596,1,38.7715,4.471448,59.99767,1,34.507,0.239049,60.14450,1,POW
986,8.225000,15166.4,2.354167,59.96274,0,14945.5,4.457410,60.14105,0,15240.5,0.260960,59.96037,0,50.5426,2.402211,60.02331,1,38.9477,4.490488,60.36365,1,35.518,0.248570,60.18184,1,POW
987,8.233333,15085.1,2.357673,60.06695,0,14955.4,4.451612,59.88926,0,15321,0.264605,60.06961,0,49.8655,2.414051,60.22614,1,38.2218,4.489024,59.97202,1,33.959,0.257848,60.17718,1,POW
988,8.241667,15168.4,2.355691,59.96215,0,14948,4.458875,60.13872,0,15242.3,0.262486,59.95953,0,50.1436,2.415028,60.01865,1,38.6619,4.506785,60.33921,1,35.1095,0.265826,60.15237,1,POW
989,8.250000,15085.8,2.359138,60.06583,0,14956.7,4.453015,59.88809,0,15322.6,0.266009,60.06728,0,49.6031,2.425890,60.20745,1,37.9525,4.501780,59.90441,1,33.6532,0.273028,60.13755,1,POW
990,8.258333,15170.2,2.356879,59.95687,0,14951,4.460096,60.13522,0,15244.8,0.263812,59.95804,0,49.873,2.425340,59.98951,1,38.2696,4.520012,60.34821,1,34.7388,0.278460,60.10375,1,POW
991,8.266667,15090.1,2.360908,60.07694,0,14960.4,4.454724,59.89742,0,15327.5,0.267779,60.07577,0,49.2475,2.434862,60.18185,1,37.5913,4.510996,59.82781,1,33.2866,0.283159,60.08975,1,POW
992,8.275000,15170,2.358405,59.95221,0,14949.7,4.461560,60.13056,0,15243.7,0.265215,59.95104,0,49.2219,2.431932,59.94405,1,37.6656,4.528984,60.34355,1,34.0806,0.287249,60.07810,1,POW
993,8.283333,15093.2,2.362494,60.07810,0,14963.2,4.456433,59.90208,0,15329.5,0.269427,60.08043,0,48.6727,2.440721,60.16785,1,36.9619,4.518059,59.79135,1,32.7341,0.290423,60.06062,1,POW
994,8.291667,15172.4,2.360175,59.95570,0,14951.2,4.463391,60.13289,0,15244.7,0.266985,59.95337,0,48.7041,2.437242,59.93356,1,37.1382,4.536125,60.34504,1,33.5937,0.294998,60.08738,1,POW
995,8.300000,15090.8,2.363898,60.07111,0,14960.2,4.457898,59.89509,0,15326,0.270831,60.07344,0,48.0876,2.446763,60.18185,1,36.3699,4.525200,59.79135,1,32.1891,0.298721,60.07111,1,POW
996,8.308333,15172.3,2.361457,59.95337,0,14951.8,4.464673,60.12939,0,15245,0.268267,59.95104,0,48.2211,2.443589,59.93938,1,36.5838,4.543813,60.35549,1,32.9967,0.300491,60.03380,1,POW
997,8.316667,15093.4,2.365485,60.07693,0,14964,4.459546,59.90209,0,15329,0.272540,60.08160,0,47.9243,2.450652,60.13489,1,36.0874,4.532341,59.78089,1,31.7317,0.304520,60.07693,1,POW
998,8.325000,15171.7,2.363105,59.95454,0,14952.1,4.466321,60.12939,0,15245.4,0.269976,59.95104,0,48.211,2.447252,59.93505,1,36.3732,4.553640,60.40678,1,32.6656,0.309646,60.09792,1,POW
