scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
single,45,ATE-Q,Q,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,0,2.372235008806456,2.697007413225947,2.7937895865761675,10.697823694499675,11.049277889396762,16.133213008288294,8.333333333333334,8.31979200519987,28.534447513208978,0.9378124799999998,2.0204570300047635,0.7745562862381961,183.42810194980632,84.26218417369226,2953.92,16.103966451161977,1,66,4410.151515151515,4592,991.3636363636364,0.4242424242424242,5.484848484848484,0.8727272727272727,0.7967032967032966,0.9230769230769232,0.8275862068965517,0.8333333333333334,6,5,0,0,0.0185185185185185,,0.0,166705.3880952381,6,6
single,55,ATE-Q,Q,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,0,2.373248411458917,2.6310718407330573,2.721527380344924,10.700108196033398,10.964552999357691,16.17619101307355,8.333333333333334,8.31979200519987,28.400812880866717,0.945460992,2.032852960001037,0.7813683487826609,2352.033519742196,84.26218417369226,2953.92,1.2559004687670337,2,66,4421.80303030303,4672,996.0909090909092,0.3787878787878788,5.426767676767677,0.8623613829093281,0.8401618501487977,0.7632794457274826,0.9910044977511244,1.0,13,13,0,0,0.631682735500649,,1.8518518518518516,1.9280897730967563,6,6
single,901,ATE-Q,Q,cpu,0,0,1,6,1,15360.0,12.0,1.0,1440,0,2.357576999202138,2.7224959673912954,3.918813999916893,10.690968330891335,11.055910128779942,12.25214733130997,8.333333333333334,8.333333333333334,28.522292569202055,5.611002432,12.038978011994914,0.775614603380027,111.24266666666666,84.48,2949.1200000000003,26.51069134145172,3,256,4483.6875,4744,1067.40625,0.28515625,7.860026041666667,0.5555555555555556,0.5555555555555556,1.0,0.3846153846153846,0.6666666666666666,3,2,0,0,0.001162250116225,0.0,8.333333333333334,833357.2333333334,6,1
single,907,ATE-Q,Q,cpu,0,0,1,6,1,15360.0,10.0,1.0,1200,0,2.354738495341735,2.6506392492592568,4.022144334157929,10.68807399860816,10.98401983414078,12.355477665551009,8.333333333333334,8.333333333333334,28.38912898703711,4.6766388800000005,10.035621345006804,0.7735204679704918,104.2432,84.48,2949.12,28.290766208251476,2,218,4488.949541284404,4864,1063.211009174312,0.5091743119266054,7.428134556574923,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859,0.0,0.0,333479.26666666666,6,4
single,971,ATE-Q,Q,cpu,0,0,1,6,1,20000.0,0.23405,1.0,28,0,2.5390370028617326,2.835815551370615,2.900031002354808,10.885898998822086,11.52950416362728,11.645265003608074,8.333333333333334,6.4,30.35619516491092,0.117391008000002,0.2524791149990051,0.7902563750857168,770.2969450972015,84.22132023071993,3840.0,4.985090521831736,1,32,4394.34375,4744,949.9375,0.0,2.8697916666666665,0.9523809523809524,0.9333333333333332,1.0,0.9090909090909092,1.0,3,3,0,0,0.0731225296442687,0.0,2.777777777777778,500003.75,6,3
single,7,ATE-S,S,cpu,0,0,1,6,1,7692.0,0.2329693187727509,1.0,27,0,2.249176257464569,2.6863823356688954,2.693802562134806,18.90235204336932,25.43862333084688,27.3662512699957,8.333333333333334,16.640665626625065,25.858565835126985,0.104594976,0.2527572340040933,0.7073487362699307,507.9467142857143,81.59014285714285,1476.8640000000005,2.9075175770686856,2,32,4400.34375,4784,964.90625,0.1875,1.9270833333333333,0.75,0.7333333333333334,0.75,0.75,0.6666666666666666,3,2,0,0,0.1052631578947368,0.0,0.0,666667.7222222221,6,2
single,45,ATE-S,S,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,0,2.496379805961624,2.6834740662889094,2.8045693834428675,10.822992506291484,11.008764135476667,16.259233016171493,8.333333333333334,8.31979200519987,29.89642433315577,0.967361344,2.020548296000925,0.7327491447938211,183.42810194980632,84.26218417369226,2953.92,16.103966451161977,1,66,4419.106060606061,4592,993.969696969697,0.2878787878787879,5.904040404040404,0.9666666666666666,0.9633699633699636,0.935483870967742,1.0,1.0,6,6,0,0,0.022079772079772,,0.0,46.52142857142857,6,6
single,55,ATE-S,S,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,0,2.4851171910995618,2.5857767391426023,2.8446983778849244,10.806710695760556,10.95610421260062,16.29936201061355,8.333333333333334,8.31979200519987,29.26906245852193,0.960756896,2.0309158809977816,0.7529656580632595,2352.033519742196,84.26218417369226,2953.92,1.2559004687670337,2,66,4424.484848484848,4712,1001.2424242424242,0.1818181818181818,5.616161616161617,0.8619572261827609,0.840541377366321,0.7591324200913242,0.9970014992503748,1.0,13,13,0,0,0.6388052426231562,,0.0,1.8352326302396136,6,6
single,901,ATE-S,S,cpu,0,0,1,6,1,15360.0,12.0,1.0,1440,0,2.486333167325938,2.754868246702241,3.2262386666843668,10.819677663675977,11.088545221427918,11.559571998077445,8.333333333333334,8.333333333333334,29.924472255152068,5.796298464,12.04915845600044,0.7322291451377163,125.65333333333332,84.48,2949.1200000000003,23.470288624787777,3,256,4488.03515625,4752,1071.078125,0.390625,8.240885416666666,0.7906976744186047,0.7906976744186047,1.0,0.6538461538461539,0.6666666666666666,3,2,0,0,0.0019758251975825,0.0,4.166666666666667,833347.3921568627,6,1
single,907,ATE-S,S,cpu,0,0,1,6,1,15360.0,10.0,1.0,1200,0,2.4887148319976404,2.752452160784742,3.2687993298168294,10.82209466403583,11.08579098887276,11.602132661209907,8.333333333333334,8.333333333333334,29.954771002885536,4.830195744000001,10.038592245000473,0.7305696569642733,104.2432,84.48,2949.12,28.290766208251476,2,218,4508.004587155963,4792,1065.1559633027523,0.4954128440366973,7.908256880733945,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859,0.0,0.0,333479.26666666666,6,4
single,971,ATE-S,S,cpu,0,0,1,6,1,20000.0,0.23405,1.0,28,0,2.670162502909079,2.8354270738054765,2.8691930056083947,11.002098995959386,11.644649340159958,11.794133999501357,8.333333333333334,6.4,31.590936445614457,0.1204382399999985,0.252074078998703,0.7553642292578144,770.2969450972015,84.22132023071993,3840.0,4.985090521831736,1,32,4402.78125,4744,952.4375,0.0,2.9375,0.9523809523809524,0.9333333333333332,1.0,0.9090909090909092,1.0,3,3,0,0,0.0731225296442687,0.0,2.777777777777778,500003.75,6,3
single,7,ATE-X,X,cpu,0,0,1,6,1,7692.0,0.2329693187727509,1.0,27,1,2.702633704757318,11.073823007900492,12.459883480914868,19.36230818682816,28.79727794701466,29.10054910898907,8.333333333333334,16.640665626625065,36.05468271093236,0.1227293439999996,0.254773546999786,0.5239402620350381,507.9467142857143,81.59014285714285,1476.8640000000005,2.9075175770686856,2,32,4447.03125,4784,973.53125,0.9375,2.1979166666666665,0.8181818181818182,0.8285714285714285,0.9,0.75,0.6666666666666666,3,2,0,0,0.087719298245614,0.0,0.0,666667.9861111111,6,2
single,45,ATE-X,X,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,1,2.9873605963075534,3.3068169643229344,12.542262593342455,11.318721502902918,14.208084083656994,20.862054596364032,8.333333333333334,8.31979200519987,36.34307580178304,1.088528512,2.023064366003382,0.6048974635210566,183.42810194980632,84.26218417369226,2953.92,16.103966451161977,1,66,4466.606060606061,4672,1012.8484848484848,0.4848484848484848,6.224747474747474,0.9666666666666666,0.9633699633699636,0.935483870967742,1.0,1.0,6,6,0,0,0.022079772079772,,0.0,46.52142857142857,6,6
single,55,ATE-X,X,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,2,3.115827203146182,7.92715427494841,12.616664593224414,11.448206001659855,17.09098106846795,20.93645659624599,8.333333333333334,8.31979200519987,41.0329360002457,1.1409845440000002,2.033765849002521,0.6650058366931951,2352.033519742196,84.26218417369226,2953.92,1.2559004687670337,2,66,4672.227272727273,6676,1148.7878787878788,4.136363636363637,14.174242424242424,0.8623613829093281,0.8409234252098048,0.7632794457274826,0.9910044977511244,1.0,13,13,0,0,0.631682735500649,,0.6944444444444445,1.922195940153743,6,6
single,901,ATE-X,X,cpu,0,0,1,6,1,15360.0,12.0,1.0,1440,3,3.11589000193635,5.924929098182474,13.167169665393883,11.449304001871496,14.258305733528688,21.500502996786963,8.333333333333334,8.333333333333334,40.37318473607835,6.943583264,12.043188881994864,0.6053837026883796,131.82933333333332,84.48,2949.1200000000003,22.370741969415,3,255,4906.450980392156,6557,1334.2549019607843,5.505882352941176,17.59281045751634,0.8695652173913044,0.8695652173913044,1.0,0.7692307692307693,0.6666666666666666,3,2,0,0,0.00232450023245,0.0,4.166666666666667,833345.2833333333,6,1
single,907,ATE-X,X,cpu,0,0,1,6,1,15360.0,10.0,1.0,1200,8,3.213690666598268,6.283543787576489,15.27717733551981,11.54755533207208,14.618366902286647,23.610510674188845,8.333333333333334,8.333333333333334,40.642181362200056,5.789492479999998,10.044800257994211,0.6050979838652065,104.2432,84.48,2949.12,28.290766208251476,2,217,4920.967741935484,6716,1347.663594470046,4.488479262672811,17.959293394777266,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859,0.0,0.0,333479.26666666666,6,4
single,971,ATE-X,X,cpu,0,0,1,6,1,20000.0,0.23405,1.0,28,1,3.408193504583324,11.675040831905791,12.988394002604764,11.760963003325742,20.07368354374193,21.33839400630677,8.333333333333334,6.4,45.855984462832566,0.1491843519999989,0.2580298290049541,0.5893980991812879,1182.1063875240334,84.22132023071993,3840.0,3.248438584316447,1,32,4555.5,5183,1061.375,1.40625,6.385416666666667,0.7692307692307692,0.7666666666666666,0.6666666666666666,0.9090909090909092,1.0,3,3,0,0,0.1103425559947299,0.0,2.777777777777778,500002.3305555556,6,3
